CODIGO_IES;NOME_IES;SIGLA_IES;TIPO_CATEGORIA_ADM;TIPO_ORG_ACADEMICA;REGIAO;UF;CODIGO_MUNICIPIO
12784;FACULDADE DE TECNOLOGIA FTEC;FTEC Novo Hamburgo;Privada com fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4313409
4097;FACULDADE DE TECNOLOGIA FTEC;FTEC Bento Gonçalves;Privada com fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4302105
3333;CENTRO UNIVERSITÁRIO UNIFTEC;;Privada com fins lucrativos;Centro Universitário;Sul;Rio Grande do Sul;4305108
3337;FACULDADE DE TECNOLOGIA DE TERESINA;FACULDADE CET;Privada com fins lucrativos;Faculdade;Nordeste;Piauí;2211001
3339;FACULDADE IDEAU DE GETÚLIO VARGAS;IDEAU;Privada com fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4308904
14288;FACULDADE CATÓLICA DE SANTA CATARINA;FACASC;Privada sem fins lucrativos;Faculdade;Sul;Santa Catarina;4205407
3360;INSTITUTO DE EDUCAÇÃO SUPERIOR PRESIDENTE KENNEDY - CENTRO DE FORMAÇÃO DE PROFISSIONAIS DE EDUCAÇÃO;IFESP;Pública Estadual;Faculdade;Nordeste;Rio Grande do Norte;2408102
14165;FACULDADE TRÊS PONTAS;FATEP;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3169406
3955;FACULDADES INTEGRADAS DE CATAGUASES;FIC;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3115300
3368;CENTRO UNIVERSITÁRIO DO SUL DE MINAS;UNIS-MG;Privada sem fins lucrativos;Centro Universitário;Sudeste;Minas Gerais;3170701
20591;FACULDADE POUSO ALEGRE;FPA;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3152501
2229;FACULDADE VICTOR HUGO;FVH;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3163706
3954;FACULDADE EDUCACIONAL JURÍDICA E GERENCIAL DE OLIVEIRA;FEJUGO;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3145604
3371;CENTRO UNIVERSITÁRIO DE PATOS DE MINAS;UNIPAM;Privada sem fins lucrativos;Centro Universitário;Sudeste;Minas Gerais;3148004
3372;CENTRO UNIVERSITÁRIO DE LAVRAS;UNILAVRAS;Privada sem fins lucrativos;Centro Universitário;Sudeste;Minas Gerais;3138203
3375;INSTITUTO DE ENSINO SUPERIOR MÚLTIPLO;IESM;Privada com fins lucrativos;Faculdade;Nordeste;Maranhão;2112209
3376;FACULDADE DE TEOLOGIA INTEGRADA;FATIN;Privada sem fins lucrativos;Faculdade;Nordeste;Pernambuco;2606804
3388;FACULDADE PARAÍSO DO CEARÁ;FAP;Privada com fins lucrativos;Faculdade;Nordeste;Ceará;2307304
3393;FACULDADE DE ENSINO SUPERIOR DOM BOSCO;FACDOMBOSCO;Privada com fins lucrativos;Faculdade;Sul;Paraná;4106407
3396;FACULDADE LS;FACELS;Privada com fins lucrativos;Faculdade;Centro-Oeste;Distrito Federal;5300108
3397;FACULDADE BOAS NOVAS DE CIÊNCIAS TEOLÓGICAS, SOCIAIS E BIOTECNOLÓGICAS;FBNCTSB;Privada sem fins lucrativos;Faculdade;Norte;Amazonas;1302603
4261;FACULDADE DE TECNOLOGIA DE PORTO ALEGRE;FATEPA;Privada com fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4314902
4077;Faculdade QI Brasil;FAQI;Privada com fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4309209
3428;FACULDADE ALFA AMÉRICA;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3541000
3431;FACULDADE DO SERIDÓ;FAS;Privada com fins lucrativos;Faculdade;Nordeste;Rio Grande do Norte;2403103
3434;FACULDADE DE SAÚDE E HUMANIDADES IBITURUNA;FASI;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3143302
3443;FACULDADE INEDI;CESUCA;Privada com fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4303103
4006;FACULDADE DE TECNOLOGIA SENAC PELOTAS;FATEC SENAC PELOTAS;Privada sem fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4314407
3804;FACULDADE SENAC PORTO ALEGRE - FSPOA;SENAC/RS;Privada sem fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4314902
3495;FACULDADE PINHALZINHO;HORUS;Privada com fins lucrativos;Faculdade;Sul;Santa Catarina;4212908
18257;FACULDADE HORUS SÄO MIGUEL;FSJ;Privada com fins lucrativos;Faculdade;Sul;Santa Catarina;4217204
11951;FACULDADE DO SERTÃO BAIANO;FASBE;Privada com fins lucrativos;Faculdade;Nordeste;Bahia;2921500
3506;FACULDADE DE CIÊNCIAS EDUCACIONAIS DE SERGIPE;FCES;Privada com fins lucrativos;Faculdade;Nordeste;Sergipe;2800308
3509;FACULDADE VICENTINA - FAVI;FAVI;Privada sem fins lucrativos;Faculdade;Sul;Paraná;4106902
3518;Faculdade SOCIESC de Jaraguá do Sul;SOCIESC;Privada com fins lucrativos;Faculdade;Sul;Santa Catarina;4208906
3363;FACULDADE GUARAÍ;FAG;Privada com fins lucrativos;Faculdade;Norte;Tocantins;1709302
3522;FACULDADE CATÓLICA DE POUSO ALEGRE;FACAPA;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3152501
3523;FACULDADE DE DIREITO DA FUNDAÇÃO ESCOLA SUPERIOR DO MINISTÉRIO PÚBLICO;;Privada sem fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4314902
3525;FACULDADE EVANGÉLICA DE TECNOLOGIA, CIÊNCIAS E BIOTECNOLOGIA DA CGADB;FAECAD;Privada sem fins lucrativos;Faculdade;Sudeste;Rio de Janeiro;3304557
60;CENTRO UNIVERSITÁRIO MUNICIPAL DE FRANCA;UNI-FACEF;Especial;Centro Universitário;Sudeste;São Paulo;3516200
3530;FACULDADE DE NANUQUE;FANAN;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3144300
3782;FACULDADE DE TECNOLOGIA CACHOEIRO DE ITAPEMIRIM;FACI;Privada com fins lucrativos;Faculdade;Sudeste;Espírito Santo;3201209
3536;FACULDADE DE TEOLOGIA EVANGÉLICA EM CURITIBA - FATEV;FATEV;Privada sem fins lucrativos;Faculdade;Sul;Paraná;4106902
3542;INSTITUTO DE ENSINO SUPERIOR DE MINAS GERAIS;IESMIG;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3156809
3543;FACULDADE NOVO HAMBURGO;FACULDADE IENH;Privada sem fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4313409
3573;FACULDADE TEOLÓGICA BATISTA DE BRASÍLIA;FTBB;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Distrito Federal;5300108
3585;FACULDADE SANTA CRUZ;FACRUZ;Privada com fins lucrativos;Faculdade;Nordeste;Pernambuco;2612505
3584;INSTITUTO SUPERIOR DE EDUCAÇÃO SANTA CRUZ;ISED;Privada com fins lucrativos;Faculdade;Nordeste;Pernambuco;2612505
3587;FACULDADE DIOCESANA SÃO JOSÉ;FADISI;Privada sem fins lucrativos;Faculdade;Norte;Acre;1200401
1858;Faculdade Dom Pedro II de Jequié;DP II;Privada com fins lucrativos;Faculdade;Nordeste;Bahia;2918001
4460;FACULDADE DOM PEDRO II DE TECNOLOGIA;FAB;Privada com fins lucrativos;Faculdade;Nordeste;Bahia;2927408
3588;CENTRO UNIVERSITÁRIO DOM PEDRO II;UNIDOMPEDRO;Privada com fins lucrativos;Centro Universitário;Nordeste;Bahia;2927408
3427;Faculdade Dom Pedro II de Sergipe;DP II Sergipe;Privada sem fins lucrativos;Faculdade;Nordeste;Sergipe;2803500
3270;FACULDADE SÃO BENTO DA BAHIA;FSBB;Privada sem fins lucrativos;Faculdade;Nordeste;Bahia;2927408
2553;Faculdade Dom Pedro II - Luis Eduardo Magalhães;FDP II LEM;Privada com fins lucrativos;Faculdade;Nordeste;Bahia;2919553
1124;Faculdade Dom Pedro II de Barreiras;DP II Barreiras;Privada com fins lucrativos;Faculdade;Nordeste;Bahia;2903201
3590;FACULDADE DE ENFERMAGEM SÃO VICENTE DE PAULA;FESVIP;Privada com fins lucrativos;Faculdade;Nordeste;Paraíba;2507507
3607;ESCOLA SUPERIOR ASSOCIADA DE GOIÂNIA;ESUP;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5208707
3615;FACULDADE PERNAMBUCANA DE SAÚDE;FPS;Privada sem fins lucrativos;Faculdade;Nordeste;Pernambuco;2611606
3617;FACULDADE DE CIÊNCIAS HUMANAS E EXATAS DO SERTÃO DO SÃO FRANCISCO;FACESF;Privada com fins lucrativos;Faculdade;Nordeste;Pernambuco;2601607
3618;FACULDADE LUSÓFONA DE SÃO PAULO;FL-SP;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3513009
3625;Faculdade do Complexo Educacional Santo André;FACESA;Privada com fins lucrativos;Faculdade;Nordeste;Rio Grande do Norte;2400208
3631;FACULDADE DAMAS DA INSTRUÇÃO CRISTÃ;FADIC;Privada sem fins lucrativos;Faculdade;Nordeste;Pernambuco;2611606
3644;FACULDADE CATÓLICA SANTA TERESINHA;FCST;Privada com fins lucrativos;Faculdade;Nordeste;Rio Grande do Norte;2402006
3649;CENTRO UNIVERSITÁRIO CIDADE VERDE;UNIFCV;Privada com fins lucrativos;Centro Universitário;Sul;Paraná;4115200
3663;FACULDADE FORTIUM DE BRASÍLIA;FFB;Privada com fins lucrativos;Faculdade;Centro-Oeste;Distrito Federal;5300108
3682;INSTITUTO SUPERIOR DE EDUCAÇÃO DO MUNICÍPIO DE ITAPERUNA;ISEMI;Pública Municipal;Faculdade;Sudeste;Rio de Janeiro;3302205
3690;FACULDADE PEDRO II;FAPE2;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3106200
11289;ESCOLA SUPERIOR NACIONAL DE SEGUROS DE SÃO PAULO;ESNS-SP;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
3710;ESCOLA SUPERIOR NACIONAL DE SEGUROS;ESNS;Privada sem fins lucrativos;Faculdade;Sudeste;Rio de Janeiro;3304557
3716;FACULDADE CIÊNCIAS DA VIDA;FCV;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3167202
3724;FACULDADE MARANHENSE SÃO JOSÉ DOS COCAIS;FSJ;Privada com fins lucrativos;Faculdade;Nordeste;Maranhão;2112209
3741;Faculdade Pitágoras Bacabal Mearim;;Privada com fins lucrativos;Faculdade;Nordeste;Maranhão;2101202
14156;Faculdade Presidente Antônio Carlos de Teófilo Otoni;;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3168606
14029;Faculdade Presidente Antônio Carlos de Aimorés;;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3101102
3756;ALFA - Faculdade de Almenara;;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3101706
18692;ALFA - Faculdade de Guanhães;ALFA - Gunhães;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3128006
18520;ALFA - Faculdade de Araçuai;ALFA-Araçuai;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3103405
3757;FACULDADE SERRA DA MESA;FASEM;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5221601
3768;Faculdade IBGEN;;Privada com fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4314902
3769;FACULDADE MADRE TEREZA;FAMAT;Privada com fins lucrativos;Faculdade;Norte;Amapá;1600600
3770;FACULDADE TEOLÓGICA BATISTA DE SÃO PAULO;FTBSP;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
3774;FACULDADE SÃO TOMAZ DE AQUINO;FSTA;Privada com fins lucrativos;Faculdade;Nordeste;Bahia;2927408
3775;INSTITUTO UVB.BR;IUVB;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
3790;FACULDADE DE TECNOLOGIA ENSITEC;ENSITEC;Privada com fins lucrativos;Faculdade;Sul;Paraná;4106902
3797;FACULDADE GUAIRACÁ;FAG;Privada com fins lucrativos;Faculdade;Sul;Paraná;4109401
21992;Faculdade Guairacá de Prudentópolis;FGP;Privada com fins lucrativos;Faculdade;Sul;Paraná;4120606
4000;FACULDADE DE ENSINO SUPERIOR DO INTERIOR PAULISTA;FAIP;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3529005
3815;FACULDADE DE DIREITO DE ALTA FLORESTA;;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso;5100250
3817;FACULDADE UNINASSAU JOÃO PESSOA;;Privada sem fins lucrativos;Faculdade;Nordeste;Paraíba;2507507
19329;FACULDADE UNINABUCO JOÃO PESSOA;;Privada sem fins lucrativos;Faculdade;Nordeste;Paraíba;2507507
4992;FACULDADE DE TECNOLOGIA CENTEC - SERTÃO CENTRAL;FTC SERTÃO CENTRAL;Privada sem fins lucrativos;Faculdade;Nordeste;Ceará;2311405
4791;FACULDADE DE TECNOLOGIA CENTEC - CARIRI;CENTEC;Privada sem fins lucrativos;Faculdade;Nordeste;Ceará;2307304
1066;INSTITUTO DE ENSINO E PESQUISA OBJETIVO;IEPO;Privada com fins lucrativos;Faculdade;Norte;Tocantins;1721000
2085;CENTRO UNIVERSITÁRIO DE SALVADOR;UNICEUSA;Privada com fins lucrativos;Centro Universitário;Nordeste;Bahia;2927408
3788;FACULDADE JUIZ DE FORA;FJF;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3136702
3786;FACULDADE DE ENSINO DE MINAS GERAIS;FACEMG;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3106200
3785;INSTITUTO MARANHENSE DE ENSINO E CULTURA;IMEC;Privada com fins lucrativos;Faculdade;Nordeste;Maranhão;2111300
3777;FACULDADE CURITIBANA;FAC;Privada com fins lucrativos;Faculdade;Sul;Paraná;4106902
3776;INSTITUTO DE ENSINO SUPERIOR DE MATO GROSSO;IESMT;Privada com fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso;5103403
2909;FACULDADE DO ESTADO DO MARANHÃO;FACEM;Privada com fins lucrativos;Faculdade;Nordeste;Maranhão;2111300
1996;INSTITUTO CUIABÁ DE ENSINO E CULTURA;ICEC;Privada com fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso;5103403
322;UNIVERSIDADE PAULISTA;UNIP;Privada com fins lucrativos;Universidade;Sudeste;São Paulo;3550308
2470;INSTITUTO SALVADOR DE ENSINO E CULTURA;ISEC;Privada com fins lucrativos;Faculdade;Nordeste;Bahia;2927408
2420;FACULDADE PARANAENSE;FAPAR;Privada com fins lucrativos;Faculdade;Sul;Paraná;4106902
2241;CENTRO UNIVERSITÁRIO DO SUDESTE MINEIRO;;Privada com fins lucrativos;Centro Universitário;Sudeste;Minas Gerais;3136702
2171;INSTITUTO BELO HORIZONTE DE ENSINO SUPERIOR;IBHES;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3106200
2148;FACULDADE DE PALMAS;FAPAL;Privada com fins lucrativos;Faculdade;Norte;Tocantins;1721000
3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Privada com fins lucrativos;Centro Universitário;Sul;Santa Catarina;4209300
3853;FACULDADE UNINASSAU NATAL;;Privada com fins lucrativos;Faculdade;Nordeste;Rio Grande do Norte;2408102
3854;FACULDADE IDEAL DE BRASÍLIA;IDEAL;Privada com fins lucrativos;Faculdade;Centro-Oeste;Distrito Federal;5300108
3862;FACULDADE LUCIANO FEIJÃO;FLF;Privada sem fins lucrativos;Faculdade;Nordeste;Ceará;2312908
3866;FACULDADE BRASILEIRA DE EDUCAÇÃO E CULTURA;FABEC BRASIL;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5208707
3867;FACULDADE MAUÁ DE BRASÍLIA;MAUADF;Privada com fins lucrativos;Faculdade;Centro-Oeste;Distrito Federal;5300108
3869;INSTITUTO FLORENCE DE ENSINO SUPERIOR;IFES;Privada com fins lucrativos;Faculdade;Nordeste;Maranhão;2111300
3877;Faculdade Linear;LINEAR;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5200258
757;Centro Universitário da Amazônia;Unama;Privada com fins lucrativos;Centro Universitário;Norte;Pará;1506807
3879;Centro Universitário Maurício de Nassau de Campina Grande;UNINASSAU CPV;Privada com fins lucrativos;Centro Universitário;Nordeste;Paraíba;2504009
383;UNIVERSIDADE DA AMAZÔNIA;UNAMA;Privada com fins lucrativos;Universidade;Norte;Pará;1501402
610;CENTRO UNIVERSITÁRIO UNIVERSUS VERITAS;UNIVERITAS;Privada com fins lucrativos;Centro Universitário;Sudeste;Rio de Janeiro;3304557
18647;FACULDADE DA AMAZÔNIA DE MARABÁ;;Privada com fins lucrativos;Faculdade;Norte;Pará;1504208
3881;FACULDADE DE INTEGRAÇÃO DO SERTÃO;FIS;Privada com fins lucrativos;Faculdade;Nordeste;Pernambuco;2613909
922;FACULDADE REGES DE DRACENA;FCGD;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3514403
4596;FACULDADE REGES DE RIBEIRÃO PRETO;;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3543402
797;Faculdade AVEC de Vilhena;AVEC;Privada sem fins lucrativos;Faculdade;Norte;Rondônia;1100304
1122;FACULDADE REGES DE OSVALDO CRUZ;;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3534609
3896;Faculdade Paulista de Comunicação;FEPAC;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
4101;FACULDADE DE TECNOLOGIA SENAI DE DESENVOLVIMENTO GERENCIAL;FATESG;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Goiás;5208707
4100;FACULDADE DE TECNOLOGIA SENAI ÍTALO BOLOGNA;FATECIB;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Goiás;5208707
3920;FACULDADE DE TECNOLOGIA SENAI ROBERTO MANGE;FATEC SENAI RM;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Goiás;5201108
3921;CENTRO UNIVERSITÁRIO ARNALDO HORÁCIO FERREIRA;;Privada com fins lucrativos;Centro Universitário;Nordeste;Bahia;2919553
3930;INSTITUTO DE EDUCAÇÃO SUPERIOR RAIMUNDO SÁ;IESRSA;Privada com fins lucrativos;Faculdade;Nordeste;Piauí;2208007
3933;FACULDADE MÉTODO DE SÃO PAULO;FAMESP;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
3940;FACULDADE DE ENSINO SUPERIOR SANTA BARBARA;FAESB;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3554003
548;UNIVERSIDADE FEDERAL DO MARANHÃO;UFMA;Pública Federal;Universidade;Nordeste;Maranhão;2111300
3962;CENTRO UNIVERSITÁRIO SENAI CIMATEC;SENAI CIMATEC;Privada sem fins lucrativos;Centro Universitário;Nordeste;Bahia;2927408
4017;CENTRO UNIVERSITÁRIO PADRE ANCHIETA;UNIANCHIETA;Privada com fins lucrativos;Centro Universitário;Sudeste;São Paulo;3525904
3977;FACULDADE DE TECNOLOGIA DO AMAPÁ;META;Privada com fins lucrativos;Faculdade;Norte;Amapá;1600303
3978;FACULDADE DE TECNOLOGIA PENTÁGONO;FATEP;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3547809
3980;FACULDADE JK BRASÍLIA -SAMAMBAIA;;Privada com fins lucrativos;Faculdade;Centro-Oeste;Distrito Federal;5300108
3986;FACULDADE INSTITUTO SUPERIOR DE EDUCAÇÃO DO PARANÁ - FAINSEP;FAINSEP;Privada sem fins lucrativos;Faculdade;Sul;Paraná;4115200
3987;FACULDADE UNIÃO DE GOYAZES;FUG;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5221403
3996;FACULDADE SENAC PERNAMBUCO;SENACPE;Privada sem fins lucrativos;Faculdade;Nordeste;Pernambuco;2611606
3998;INSTITUTO INFNET RIO DE JANEIRO;INFNET;Privada com fins lucrativos;Faculdade;Sudeste;Rio de Janeiro;3304557
4007;FATECE - FACULDADE DE TECNOLOGIA, CIÊNCIAS E EDUCAÇÃO;FATECE;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3539301
4037;CENTRO UNIVERSITÁRIO PITÁGORAS DE FORTALEZA;UNIPITÁGORAS;Privada com fins lucrativos;Centro Universitário;Nordeste;Ceará;2304400
12754;FACULDADE CRISTÃ DE CURITIBA;FCC;Privada sem fins lucrativos;Faculdade;Sul;Paraná;4106902
4059;FACULDADE DE CIÊNCIAS GERENCIAIS;;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3549409
1161;INSPER INSTITUTO DE ENSINO E PESQUISA;INSPER;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
823;UNIVERSIDADE CEUMA;UNICEUMA;Privada sem fins lucrativos;Universidade;Nordeste;Maranhão;2111300
4079;FACULDADE TECNOLÓGICA INAP;FAT- INAP;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3106200
4086;FACULDADE DE TECNOLOGIA JARDIM;FATEJ;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3547809
4093;FACULDADE DE TECNOLOGIA DE CURITIBA;FATEC-PR;Privada com fins lucrativos;Faculdade;Sul;Paraná;4106902
4104;ESCOLA SUPERIOR DE ENGENHARIA E GESTÃO DE SÃO PAULO - ESEG;ESEG;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
4107;FACULDADE DE TECNOLOGIA SENAI PORTO ALEGRE;FATEC SENAI;Privada sem fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4314902
4108;INSTITUTO CATÓLICO DE ESTUDOS SUPERIORES DO PIAUÍ;ICESPI;Privada com fins lucrativos;Faculdade;Nordeste;Piauí;2211001
4121;FACULDADE UNINASSAU ARACAJU;;Privada sem fins lucrativos;Faculdade;Nordeste;Sergipe;2800308
17284;FACULDADE UNINASSAU SÃO LUÍS;;Privada sem fins lucrativos;Faculdade;Nordeste;Maranhão;2111300
2548;FACULDADE DE TEOLOGIA, FILOSOFIA E CIÊNCIAS HUMANAS GAMALIEL;FATEFIG;Privada com fins lucrativos;Faculdade;Norte;Pará;1508100
4150;FACULDADE DE TECNOLOGIA DE PIRACICABA;FATEP;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3538709
4162;Faculdade SENAC Goiás;FacSenacGO;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Goiás;5208707
4169;Faculdade Estácio de Carapicuíba;ESTÁCIO CARAPICUÍBA;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3510609
4534;FACULDADE HERRERO;FATEC;Privada com fins lucrativos;Faculdade;Sul;Paraná;4106902
4197;Faculdade Uninassau Aliança - Redenção;Nassau Aliança;Privada com fins lucrativos;Faculdade;Nordeste;Piauí;2211001
4198;Faculdade Morgana Potrich;FAMP;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5213103
4257;INSTITUTO DE FILOSOFIA E TEOLOGIA DE GOIÁS;IFITEG;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Goiás;5208707
507;Faculdade Mais de Ituiutaba;FacMais;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3134202
4259;FACULDADE DE INHUMAS - FAC-MAIS;FACMAIS;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5210000
4277;FACULDADE ESTÁCIO DO AMAZONAS - ESTÁCIO AMAZONAS;ESTÁCIO AMAZONAS;Privada com fins lucrativos;Faculdade;Norte;Amazonas;1302603
14718;FACULDADE PARANÁ;FAP;Privada com fins lucrativos;Faculdade;Sul;Paraná;4103701
1520;FACULDADE FIA DE ADMINISTRAÇÃO E NEGÓCIOS;FFIA;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
4329;FACULDADE DO CENTRO EDUCACIONAL MINEIRO - FACEM;FACEM-BH;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3106200
4355;FACULDADE DE TECNOLOGIA DE PALMAS;FTP;Privada com fins lucrativos;Faculdade;Norte;Tocantins;1721000
1853;Centro Universitário UNIBTA;;Privada com fins lucrativos;Centro Universitário;Sudeste;São Paulo;3550308
10071;FACULDADE DE TEOLOGIA E CIÊNCIAS HUMANAS;ITEPAFACULDADES;Privada sem fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4314100
13812;ESCOLA SUPERIOR ABERTA DO BRASIL;ESAB;Privada com fins lucrativos;Faculdade;Sudeste;Espírito Santo;3205200
4399;FACULDADE DE BALSAS;UNIBALSAS;Privada com fins lucrativos;Faculdade;Nordeste;Maranhão;2101400
4411;FACULDADE PANAMERICANA DE JI-PARANÁ;;Privada sem fins lucrativos;Faculdade;Norte;Rondônia;1100122
4531;FACULDADE ADVENTISTA DA BAHIA;FADBA;Privada sem fins lucrativos;Faculdade;Nordeste;Bahia;2904902
4428;FACULDADE PROFESSOR MIGUEL ÂNGELO DA SILVA SANTOS;FEMASS;Pública Municipal;Faculdade;Sudeste;Rio de Janeiro;3302403
4443;FACULDADE AMÉRICA LATINA  DE IJUÍ;FAL;Privada com fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4310207
4452;CENTRO UNIVERSITÁRIO PITÁGORAS DE MARABÁ;;Privada com fins lucrativos;Centro Universitário;Norte;Pará;1504208
4492;FACULDADE PASCHOAL DANTAS;FPD;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
4518;FACULDADE REGIONAL PALMITOS;FAP;Privada com fins lucrativos;Faculdade;Sul;Santa Catarina;4212106
4566;ESTÁCIO FATERN - FACULDADE ESTÁCIO DO RIO GRANDE DO NORTE;ESTÁCIO FATERN;Privada com fins lucrativos;Faculdade;Nordeste;Rio Grande do Norte;2408102
4532;FACULDADE DE TECNOLOGIA SENAI CAMPO GRANDE;;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso do Sul;5002704
19324;Faculdade de Tecnologia SENAI Dourados;FATEC Dourados;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso do Sul;5003702
16559;FACULDADE SÃO FRANCISCO DO CEARÁ;FASC;Privada com fins lucrativos;Faculdade;Nordeste;Ceará;2305506
