CO_UF,CO_MUNICIPIO,IN_CAPITAL,CO_CURSO,IN_AJUDA_DEFICIENTE,IN_MATERIAL_DIGITAL,IN_MATERIAL_AMPLIADO,IN_MATERIAL_TATIL,IN_MATERIAL_IMPRESSO,IN_MATERIAL_AUDIO,IN_MATERIAL_BRAILLE,IN_MATERIAL_LIBRAS,IN_DISCIPLINA_LIBRAS,IN_TRADUTOR_LIBRAS,IN_GUIA_INTERPRETE,IN_RECURSOS_COMUNICACAO,IN_RECURSOS_INFORMATICA,,,
15,1501402,1,18250,1,1,1,0,1,1,0,0,1,0,0,1,1,,,
15,1501402,1,19598,1,1,1,0,1,1,0,0,1,0,0,1,1,,,
15,1501402,1,39425,1,1,1,0,1,1,0,0,1,0,0,1,1,,,
15,1501402,1,55332,1,1,1,0,1,1,0,0,1,0,0,1,1,,,
15,1501402,1,55334,1,1,1,0,1,1,0,0,1,0,0,1,1,,,
15,1501402,1,62191,1,1,1,0,1,1,0,0,1,0,0,1,1,,,
15,1501402,1,74092,1,1,1,0,1,1,0,0,1,0,0,1,1,,,
15,1501402,1,92284,1,1,1,0,1,1,0,0,1,0,0,1,1,,,
15,1501402,1,98506,1,1,1,0,1,1,0,0,1,0,0,1,1,,,
15,1501402,1,99583,1,1,1,0,1,1,0,0,1,0,0,1,1,,,
15,1501402,1,1174607,1,1,1,0,1,1,0,0,1,0,0,1,1,,,
15,1501402,1,1204829,1,1,1,0,1,1,0,0,1,0,0,1,1,,,
15,1501402,1,1365807,1,1,1,0,1,1,0,0,1,0,0,1,1,,,
15,1501402,1,1452843,1,1,1,0,1,1,0,0,1,0,0,1,1,,,
15,1501402,1,1452844,1,0,1,0,1,1,0,0,0,0,0,1,1,,,
35,3550308,1,16939,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,16941,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,18212,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,21270,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,25252,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,47951,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,47957,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,47959,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,49241,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,49243,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,49968,0,,,,,,,,,,,,,,,
35,3550308,1,49979,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,54137,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,60298,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,61356,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,61365,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,62602,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,85744,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,102600,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,102605,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,102606,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,102607,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,102609,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,102613,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,104912,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,104920,1,1,0,0,1,0,0,0,1,0,0,0,1,,,
35,3550308,1,104922,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,104936,1,1,0,0,1,0,0,0,1,0,0,0,1,,,
35,3550308,1,104942,1,1,0,0,1,0,0,0,1,0,0,0,1,,,
35,3550308,1,104944,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,104974,1,1,0,0,1,0,0,0,1,0,0,0,1,,,
35,3550308,1,104980,1,1,0,0,1,0,0,0,1,0,0,0,1,,,
35,3550308,1,105018,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,106772,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,106780,1,1,0,0,1,0,0,0,1,0,0,0,1,,,
35,3550308,1,108022,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,108026,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,108038,1,1,0,0,1,0,0,0,1,0,0,0,1,,,
35,3550308,1,109910,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,111544,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,111548,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,111778,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,111782,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,111784,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,111786,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,111795,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,111796,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,111798,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,111808,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,111810,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,111812,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,111814,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,115642,1,1,0,0,1,0,0,0,1,0,0,0,1,,,
35,3550308,1,118952,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,121212,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,121242,1,1,0,0,1,0,0,0,1,0,0,0,1,,,
35,3550308,1,122626,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,1135059,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,1310387,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,1312453,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,1312461,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,1312476,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,1312489,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,1312499,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,1314364,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,1314369,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,1363939,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,1364237,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,1397831,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,1420313,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,1447553,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
35,3550308,1,1492877,1,1,0,0,1,0,0,0,1,1,0,0,1,,,
51,5108402,0,16945,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,16946,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,17594,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,19594,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,19595,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,20016,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,20144,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,30537,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,35878,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,40677,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,52216,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,52233,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,60582,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,60584,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,63516,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,64734,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,70338,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,85066,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,88161,1,0,0,0,0,0,0,0,1,1,0,0,0,,,
51,5108402,0,101098,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,102017,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,102019,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,102021,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,122408,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,1122942,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,1122943,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,1153376,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,1192227,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,1192255,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,1192256,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,1192257,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,1321429,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,1341062,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
,,,1465910,0,,,,,,,,,,,,,,,
,,,1465911,1,0,0,0,0,0,0,0,1,1,0,1,0,,,
,,,1465912,1,0,0,0,0,0,0,0,1,1,0,1,0,,,
,,,1465913,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
,,,1465924,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
,,,1465925,1,0,0,0,0,0,0,0,1,1,0,1,0,,,
,,,1465927,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5108402,0,5001033,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5103502,0,16953,1,0,0,0,1,0,0,0,1,0,0,1,1,,,
51,5103502,0,19592,1,0,0,0,0,0,0,1,1,0,0,1,1,,,
51,5103502,0,90599,1,0,0,0,1,0,0,1,1,0,0,1,1,,,
51,5103502,0,98783,1,0,0,0,0,0,0,1,1,0,0,1,1,,,
51,5103502,0,98784,1,0,0,0,0,0,0,1,1,0,0,1,1,,,
,,,1396815,1,1,0,0,1,0,0,0,0,0,0,1,1,,,
51,5104807,0,16964,1,0,0,0,0,0,0,0,1,1,1,0,0,,,
51,5104807,0,20132,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5104807,0,21264,1,0,0,0,0,0,0,0,1,1,0,0,1,,,
51,5104807,0,113120,1,0,0,0,0,0,0,0,1,1,1,1,0,,,
51,5104807,0,1204389,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
51,5104807,0,1205656,1,1,0,0,0,0,0,0,1,1,0,0,0,,,
51,5104807,0,1205926,1,0,0,0,0,0,0,1,1,0,0,0,1,,,
51,5104807,0,1305055,1,0,0,0,0,0,0,0,1,0,1,0,0,,,
51,5104807,0,1350251,1,0,0,0,0,0,0,0,1,1,0,0,0,,,
51,5104807,0,1350334,1,0,0,0,0,0,0,0,1,1,1,0,0,,,
51,5104807,0,1355152,1,0,0,0,0,0,0,0,1,0,1,0,1,,,
51,5104807,0,1385730,1,0,0,0,0,0,0,0,1,0,0,0,1,,,
11,1100304,0,16966,1,0,0,0,0,0,1,0,0,0,0,0,0,,,
11,1100304,0,17551,1,0,0,0,0,0,0,0,0,0,0,0,1,,,
11,1100304,0,37796,1,0,0,0,0,1,0,0,0,0,0,0,0,,,
32,3200607,0,16973,1,1,0,0,0,0,0,0,1,1,0,0,0,,,
32,3200607,0,18091,1,1,0,0,0,0,0,0,1,1,0,0,0,,,
32,3200607,0,18092,1,1,0,0,0,0,0,0,1,1,0,0,0,,,
32,3200607,0,50069,1,1,0,0,0,0,0,0,1,1,0,0,0,,,
32,3200607,0,50070,1,1,0,0,0,0,0,0,1,1,0,0,0,,,
32,3200607,0,50071,1,1,0,0,0,0,0,0,1,1,0,0,0,,,
32,3200607,0,54082,1,1,0,0,0,0,1,0,1,1,0,0,0,,,
32,3200607,0,1099512,1,1,0,0,0,0,0,0,1,1,0,0,0,,,
32,3200607,0,1102359,1,1,0,0,0,0,0,0,1,1,0,0,0,,,
32,3200607,0,1351442,1,1,0,0,0,0,0,0,1,1,0,0,0,,,
32,3200607,0,1405884,1,1,0,0,0,0,0,0,1,1,0,0,0,,,
32,3200607,0,1406163,1,1,0,0,0,0,0,0,1,1,0,0,0,,,
33,3304557,1,16989,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,16990,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,18039,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,28560,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,29536,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,58080,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,72632,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,75457,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,75465,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,75475,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,75482,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,75510,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,112416,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,116120,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,118146,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,118152,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,118164,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,118168,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,118506,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,118508,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,118510,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,118514,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,118516,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,118520,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,1150792,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,1156289,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,1164707,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,1199207,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,1199208,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,1199209,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,1199210,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,1199211,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,1199212,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,1200662,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,1200663,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,1200667,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
,,,1262267,1,1,1,0,0,1,0,1,0,1,0,0,1,,,
33,3304557,1,1264937,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
33,3304557,1,1383554,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
,,,1400679,1,1,1,0,0,1,0,1,0,1,0,0,1,,,
,,,1400685,1,1,1,0,0,1,0,1,0,1,0,0,1,,,
,,,1408083,1,1,1,0,0,1,0,1,0,1,0,0,1,,,
,,,1408085,1,1,1,0,0,1,0,1,0,1,0,0,1,,,
,,,1408090,1,1,1,0,0,1,0,1,0,1,0,0,1,,,
,,,1408094,1,1,1,0,0,1,0,1,0,1,0,0,1,,,
,,,1408096,1,1,1,0,0,1,0,1,0,1,0,0,1,,,
,,,1408205,1,1,1,0,0,1,0,1,0,1,0,0,1,,,
,,,1408208,1,1,1,0,0,1,0,1,0,1,0,0,1,,,
,,,1408333,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
,,,1408345,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
,,,1408360,1,1,1,0,0,1,0,1,0,1,0,0,1,,,
,,,1408365,1,1,1,0,0,1,0,1,0,1,0,0,1,,,
,,,1408366,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
,,,1408367,1,1,1,0,0,1,0,1,0,1,0,0,1,,,
,,,1408368,1,1,1,0,0,1,0,1,0,1,0,0,1,,,
,,,1408369,1,1,1,0,0,1,0,1,0,1,0,0,1,,,
,,,1411721,1,1,1,0,0,1,0,1,0,1,0,0,1,,,
,,,1411731,1,1,1,0,0,1,0,1,0,1,0,0,1,,,
33,3304557,1,1480355,1,0,1,0,0,1,0,1,1,1,1,1,1,,,
,,,1483887,1,1,1,0,0,1,0,1,0,1,0,0,1,,,
,,,1483888,1,1,1,0,0,1,0,1,0,1,0,0,1,,,
,,,1483889,1,1,1,0,0,1,0,1,0,1,0,0,1,,,
31,3154150,0,46913,1,0,0,0,0,0,0,0,0,0,0,1,0,,,
41,4102000,0,111408,1,0,1,0,0,0,0,0,0,0,0,0,1,,,
41,4102000,0,111410,1,0,1,0,0,0,0,0,1,0,0,0,1,,,
41,4102000,0,1050263,1,0,1,0,0,0,0,0,1,0,0,0,1,,,
41,4102000,0,1304101,1,0,1,0,0,0,0,0,0,0,0,0,1,,,
41,4102000,0,1304102,1,0,1,0,0,0,0,0,0,0,0,0,1,,,
41,4102000,0,1322791,1,0,1,0,0,0,0,0,1,0,0,0,1,,,
21,2111300,1,17083,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,17085,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,17088,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,18209,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,19584,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,22770,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,43986,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,50924,1,0,0,0,0,0,0,0,1,1,0,0,0,,,
21,2111300,1,50926,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,50928,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,55336,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,55388,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,55402,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,59174,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,67009,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,67011,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,67016,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,67018,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,70554,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,81256,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,82456,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,94529,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,96713,1,0,0,0,0,0,0,0,1,1,0,0,0,,,
,,,98335,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
,,,98342,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,102684,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,102686,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,111288,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,1166242,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
,,,1167038,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
,,,1167042,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,1186298,1,0,0,0,0,0,0,0,1,1,0,0,0,,,
21,2105302,0,1187106,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2105302,0,1187108,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2105302,0,1187110,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2105302,0,1188882,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2105302,0,1191638,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2105302,0,1192188,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,1204581,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2105302,0,1204968,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,1204986,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,1206201,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2105302,0,1260433,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,1266660,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,1268195,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,1279262,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,1279428,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2105302,0,1279429,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2105302,0,1279431,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,1327479,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,1327494,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,1333091,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,1333093,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,1333094,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,1357709,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,1377533,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2105302,0,1383364,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,1385064,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,1399249,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,1399250,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
21,2111300,1,1399251,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
,,,1439086,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
,,,1439087,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
,,,1439088,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
,,,1439089,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
,,,1441028,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
,,,1441029,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
,,,1441030,1,0,0,0,0,0,0,0,1,1,0,1,1,,,
52,5209101,0,17098,1,0,0,0,0,0,0,0,1,1,1,0,0,,,
52,5209101,0,43759,1,0,0,0,0,0,0,0,1,0,1,0,0,,,
52,5209101,0,70646,1,0,0,0,0,0,0,0,1,0,1,0,0,,,
52,5209101,0,70652,1,0,0,0,0,0,0,0,1,1,1,0,0,,,
52,5209101,0,95375,1,0,0,0,0,0,0,0,1,0,1,0,0,,,
52,5209101,0,98990,1,0,0,0,0,0,0,0,1,0,1,0,0,,,
52,5209101,0,119124,1,0,0,0,0,0,0,0,1,0,1,0,0,,,
52,5209101,0,123863,1,0,0,0,0,0,0,0,1,0,1,0,0,,,
52,5209101,0,123864,1,0,0,0,0,0,0,0,1,0,1,0,0,,,
52,5209101,0,150190,1,0,0,0,0,0,0,0,1,0,1,0,0,,,
52,5209101,0,1300467,1,0,0,0,0,0,0,0,1,0,1,0,0,,,
52,5209101,0,1383082,1,0,0,0,0,0,0,0,1,0,1,0,0,,,
52,5209101,0,1383331,1,0,0,0,0,0,0,0,1,0,1,0,0,,,
52,5209101,0,1445016,1,0,0,0,0,0,0,0,1,0,1,0,0,,,
31,3138203,0,17103,1,0,0,0,0,0,0,0,1,0,0,0,0,,,
31,3138203,0,17104,1,1,1,0,1,1,0,1,1,0,0,0,1,,,
31,3138203,0,57279,1,1,1,0,0,1,0,0,1,0,0,0,1,,,
31,3138203,0,1108935,1,1,1,0,1,1,0,0,1,0,0,0,1,,,
31,3138203,0,1351219,0,,,,,,,,,,,,,,,
31,3138203,0,1441704,1,1,1,0,1,1,0,1,1,0,0,0,1,,,
52,5212501,0,17107,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
52,5212501,0,17108,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
52,5212501,0,17110,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
52,5212501,0,18098,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
52,5212501,0,18099,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
52,5212501,0,56596,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
52,5212501,0,79502,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
52,5212501,0,98423,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
52,5212501,0,98425,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
52,5212501,0,107102,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
52,5212501,0,111278,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
52,5212501,0,111280,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
52,5212501,0,1122917,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
52,5212501,0,1293428,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
52,5212501,0,1330045,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
52,5212501,0,1332134,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
52,5212501,0,1349093,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
52,5212501,0,1349094,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
52,5212501,0,1349096,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
52,5212501,0,1383173,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
52,5212501,0,1427356,1,0,1,1,1,1,1,1,1,1,1,1,1,,,
31,3163706,0,17128,1,0,0,0,1,0,0,0,1,1,0,1,1,,,
31,3163706,0,17129,1,1,0,0,1,0,0,0,1,1,0,1,0,,,
31,3163706,0,19938,1,1,0,0,1,0,0,0,1,1,0,1,1,,,
31,3163706,0,1121513,1,0,0,0,1,0,0,1,1,0,0,1,1,,,
31,3163706,0,1137437,1,0,0,0,1,0,0,1,1,1,0,1,1,,,
31,3163706,0,1260454,1,1,0,0,1,0,0,0,1,1,0,1,0,,,
