ID;NOME_CURSO;CONCLUINTES;MATRICULADOS;CODIGO_CURSO;MODALIDADE_ENSINO;DISCIPLINA_INCLUSIVA;id_ies;CODIGO_IES
3180;ENGENHARIA AMBIENTAL E SANITÁRIA;0.0;2.0;20179;Presencial;Libras;127;83
3181;DIREITO;1.0;8.0;20180;Presencial;Libras;127;83
3182;DIREITO;0.0;1.0;20182;Presencial;Libras;127;83
3183;COMÉRCIO EXTERIOR;1.0;2.0;21012;Presencial;Libras;127;83
3184;PUBLICIDADE E PROPAGANDA;0.0;0.0;32559;Presencial;Libras;127;83
3185;DESIGN;0.0;0.0;35991;Presencial;Libras;127;83
3186;GASTRONOMIA;1.0;4.0;39586;Presencial;Libras;127;83
3187;DESIGN DE MODA;0.0;0.0;39642;Presencial;Libras;127;83
3188;LOGÍSTICA;0.0;0.0;39827;Presencial;Libras;127;83
3189;ADMINISTRAÇÃO;0.0;0.0;68748;Presencial;Libras;127;83
3190;EDUCAÇÃO FÍSICA;0.0;2.0;72445;Presencial;Libras;127;83
3191;DESIGN GRÁFICO;0.0;2.0;72449;Presencial;Libras;127;83
3192;FARMÁCIA;0.0;1.0;72459;Presencial;Libras;127;83
3193;LETRAS - LÍNGUA PORTUGUESA;0.0;0.0;87502;Presencial;Libras;127;83
3194;CONSTRUÇÃO NAVAL;0.0;0.0;88541;Presencial;Libras;127;83
3195;ADMINISTRAÇÃO;0.0;1.0;89888;Presencial;Libras;127;83
3196;MÚSICA;0.0;2.0;90977;Presencial;Libras;127;83
3197;SISTEMAS PARA INTERNET;0.0;0.0;91281;Presencial;Libras;127;83
3198;LETRAS - INGLÊS;0.0;0.0;93045;Presencial;Libras;127;83
3199;DESIGN DE INTERIORES;0.0;2.0;112016;Presencial;Libras;127;83
3200;EDUCAÇÃO FÍSICA;0.0;2.0;115340;Presencial;Libras;127;83
3201;GESTÃO PORTUÁRIA;0.0;0.0;121230;Presencial;Libras;127;83
3202;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;121232;Presencial;Libras;127;83
3203;DIREITO;1.0;5.0;121250;Presencial;Libras;127;83
3204;JOGOS DIGITAIS;0.0;0.0;121252;Presencial;Libras;127;83
3205;PEDAGOGIA;1.0;4.0;121260;Curso a distância;Libras;127;83
3206;PRODUÇÃO PUBLICITÁRIA;0.0;0.0;121275;Presencial;Libras;127;83
3207;DESIGN GRÁFICO;0.0;1.0;121277;Presencial;Libras;127;83
3208;ESTÉTICA E COSMÉTICA;0.0;0.0;121279;Presencial;Libras;127;83
3209;RELAÇÕES INTERNACIONAIS;1.0;1.0;121281;Presencial;Libras;127;83
3210;EDUCAÇÃO FÍSICA;0.0;0.0;121288;Presencial;Libras;127;83
3211;MÚSICA;0.0;0.0;150145;Presencial;Libras;127;83
3212;ADMINISTRAÇÃO;0.0;0.0;150146;Presencial;Libras;127;83
3213;RELAÇÕES INTERNACIONAIS;0.0;2.0;150147;Presencial;Libras;127;83
3214;ENGENHARIA INDUSTRIAL MECÂNICA;0.0;0.0;150148;Presencial;Libras;127;83
3215;DESIGN;0.0;1.0;150149;Presencial;Libras;127;83
3216;ENFERMAGEM;1.0;2.0;303930;Presencial;Libras;127;83
3217;PSICOLOGIA;0.0;8.0;303931;Presencial;Libras;127;83
3218;BIOMEDICINA;0.0;1.0;1140817;Presencial;Libras;127;83
3219;FOTOGRAFIA;0.0;0.0;1144444;Presencial;Libras;127;83
3220;FOTOGRAFIA;0.0;0.0;1150805;Presencial;Libras;127;83
3221;DESIGN DE INTERIORES;0.0;0.0;1150806;Presencial;Libras;127;83
3222;ENGENHARIA DE COMPUTAÇÃO;1.0;1.0;1155374;Presencial;Libras;127;83
3223;PRODUÇÃO AUDIOVISUAL;0.0;0.0;1169808;Presencial;Libras;127;83
3224;ENGENHARIA DE PRODUÇÃO;0.0;0.0;1177671;Presencial;Libras;127;83
3225;DESIGN;0.0;5.0;1187684;Presencial;Libras;127;83
3226;MARKETING;0.0;0.0;1187768;Presencial;Libras;127;83
3227;ENGENHARIA QUÍMICA;0.0;0.0;1203380;Presencial;Libras;127;83
3228;PUBLICIDADE E PROPAGANDA;0.0;2.0;1204663;Presencial;Libras;127;83
3229;RELAÇÕES PÚBLICAS;0.0;0.0;1204677;Presencial;Libras;127;83
3230;JORNALISMO;1.0;4.0;1204694;Presencial;Libras;127;83
3231;ENGENHARIA MECÂNICA;0.0;2.0;1204759;Presencial;Libras;127;83
3232;MATEMÁTICA;0.0;0.0;1205579;Presencial;Libras;127;83
3233;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;1258085;Presencial;Libras;127;83
3234;DESIGN;0.0;1.0;1259274;Presencial;Libras;127;83
3235;ARQUITETURA E URBANISMO;0.0;0.0;1304742;Presencial;Libras;127;83
3236;ENGENHARIA ELÉTRICA;0.0;0.0;1322636;Presencial;Libras;127;83
3237;PUBLICIDADE E PROPAGANDA;0.0;0.0;1351654;Presencial;Libras;127;83
3238;ENGENHARIA CIVIL;0.0;0.0;1351655;Presencial;Libras;127;83
3239;ENGENHARIA ELÉTRICA;0.0;0.0;1352617;Presencial;Libras;127;83
3240;PROCESSOS GERENCIAIS;0.0;0.0;1428295;Curso a distância;Libras;127;83
3241;GESTÃO COMERCIAL;0.0;2.0;1428297;Curso a distância;Libras;127;83
3242;GESTÃO PÚBLICA;0.0;0.0;1428298;Curso a distância;Libras;127;83
3243;GESTÃO FINANCEIRA;0.0;0.0;1428299;Curso a distância;Libras;127;83
3244;ADMINISTRAÇÃO;0.0;0.0;1428300;Curso a distância;Libras;127;83
3245;LICENCIATURA INTERCULTURAL INDÍGENA;0.0;1.0;1445666;Presencial;Libras;127;83
3246;PEDAGOGIA;0.0;0.0;1445677;Presencial;Libras;127;83
3247;ENFERMAGEM;0.0;0.0;1455027;Presencial;Libras;127;83
3248;PSICOLOGIA;0.0;0.0;1455036;Presencial;Libras;127;83
3249;SERVIÇOS JURÍDICOS, NOTARIAS E DE REGISTRO;0.0;1.0;1483788;Curso a distância;Libras;127;83
3250;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;1484066;Curso a distância;Libras;127;83
3251;EDUCAÇÃO FÍSICA;0.0;2.0;1484067;Curso a distância;Libras;127;83
3252;MARKETING;0.0;0.0;1484068;Curso a distância;Libras;127;83
3253;CIÊNCIAS CONTÁBEIS;0.0;1.0;1484069;Curso a distância;Libras;127;83
3254;COMÉRCIO EXTERIOR;0.0;0.0;1484070;Curso a distância;Libras;127;83
3255;LOGÍSTICA;0.0;2.0;1484071;Curso a distância;Libras;127;83
3256;DESIGN DE INTERIORES;0.0;0.0;1484072;Curso a distância;Libras;127;83
3257;ESTÉTICA E COSMÉTICA;0.0;0.0;1484074;Curso a distância;Libras;127;83
3258;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;0.0;1.0;1484075;Curso a distância;Libras;127;83
3259;ENGENHARIA DE PRODUÇÃO;0.0;0.0;1484076;Curso a distância;Libras;127;83
3260;ENGENHARIA ELÉTRICA;0.0;0.0;1484077;Curso a distância;Libras;127;83
3261;ESTÉTICA;0.0;0.0;2500054;Presencial;Libras;127;83
3262;PEDAGOGIA;0.0;0.0;4008;Presencial;Libras;128;84
3263;LETRAS - PORTUGUÊS;0.0;0.0;22194;Presencial;Libras;128;84
3264;LETRAS - INGLÊS;0.0;0.0;28009;Presencial;Libras;128;84
3265;MATEMÁTICA;0.0;0.0;110252;Presencial;Libras;128;84
3266;HISTÓRIA;0.0;0.0;110254;Presencial;0;128;84
3267;GEOGRAFIA;0.0;0.0;117212;Presencial;Libras;128;84
3268;CIÊNCIAS CONTÁBEIS;0.0;0.0;4028;Presencial;Libras;129;5671
3269;LETRAS - INGLÊS;0.0;0.0;32873;Presencial;Libras;129;5671
3270;LETRAS - LÍNGUA PORTUGUESA;0.0;0.0;32874;Presencial;Libras;129;5671
3271;HISTÓRIA;0.0;0.0;71119;Presencial;Libras;129;5671
3272;PSICOLOGIA;0.0;1.0;94848;Presencial;Libras;129;5671
3273;ADMINISTRAÇÃO;0.0;1.0;1120506;Presencial;Libras;129;5671
3274;ENFERMAGEM;0.0;0.0;1120507;Presencial;Libras;129;5671
3275;FARMÁCIA;0.0;0.0;1120508;Presencial;Libras;129;5671
3276;BIOMEDICINA;0.0;0.0;1295495;Presencial;Libras;129;5671
3277;TEOLOGIA;0.0;0.0;1438201;Presencial;Libras;129;5671
3278;CIÊNCIAS CONTÁBEIS;0.0;1.0;19877;Presencial;Libras;130;87
3279;DIREITO;0.0;4.0;19878;Presencial;Libras;130;87
3280;PEDAGOGIA;0.0;0.0;19879;Presencial;Libras;130;87
3281;ADMINISTRAÇÃO;0.0;3.0;20227;Presencial;Libras;130;87
3282;SISTEMAS DE INFORMAÇÃO;0.0;1.0;58006;Presencial;Libras;130;87
3283;EDUCAÇÃO FÍSICA;0.0;0.0;79586;Presencial;Libras;130;87
3284;DESIGN DE MODA;0.0;0.0;79588;Presencial;Libras;130;87
3285;PROCESSOS GERENCIAIS;0.0;0.0;97642;Presencial;Libras;130;87
3286;GESTÃO COMERCIAL;0.0;0.0;105246;Presencial;Libras;130;87
3287;EDUCAÇÃO FÍSICA;0.0;0.0;109923;Presencial;Libras;130;87
3288;LOGÍSTICA;0.0;0.0;110048;Presencial;Libras;130;87
3289;ENGENHARIA DE PRODUÇÃO;0.0;3.0;123517;Presencial;Libras;130;87
3290;ARQUITETURA E URBANISMO;1.0;2.0;1175164;Presencial;Libras;130;87
3291;ENGENHARIA CIVIL;0.0;0.0;1175165;Presencial;Libras;130;87
3292;PSICOLOGIA;0.0;1.0;1175166;Presencial;Libras;130;87
3293;DESIGN GRÁFICO;0.0;2.0;1175167;Presencial;Libras;130;87
3294;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA;0.0;0.0;1189135;Presencial;Libras;130;87
3295;ENGENHARIA MECÂNICA;0.0;0.0;1189136;Presencial;Libras;130;87
3296;PROCESSOS GERENCIAIS;0.0;1.0;1335183;Curso a distância;Libras;130;87
3297;ENGENHARIA QUÍMICA;0.0;0.0;1343881;Presencial;Libras;130;87
3298;JOGOS DIGITAIS;0.0;0.0;1427701;Presencial;Libras;130;87
3299;LETRAS - INGLÊS;0.0;0.0;1486755;Presencial;Libras;130;87
3300;MEDICINA;0.0;0.0;5001450;Presencial;Libras;130;87
3301;ADMINISTRAÇÃO;0.0;0.0;54694;Presencial;0;131;18874
3302;DIREITO;0.0;0.0;81314;Presencial;0;131;18874
3303;PEDAGOGIA;0.0;0.0;113747;Presencial;Libras;131;18874
3304;ENFERMAGEM;0.0;0.0;1387848;Presencial;0;131;18874
3305;ADMINISTRAÇÃO;0.0;1.0;103664;Presencial;0;132;5228
3306;PEDAGOGIA;0.0;0.0;103666;Presencial;0;132;5228
3307;DIREITO;0.0;3.0;103668;Presencial;0;132;5228
3308;SERVIÇO SOCIAL;0.0;0.0;1151388;Presencial;0;132;5228
3309;ENFERMAGEM;0.0;0.0;1151389;Presencial;0;132;5228
3310;AGRONOMIA;0.0;2.0;4068;Presencial;Libras;133;3974
3311;ADMINISTRAÇÃO;0.0;0.0;4072;Presencial;Libras;133;3974
3312;CIÊNCIAS CONTÁBEIS;0.0;1.0;4073;Presencial;Libras;133;3974
3313;DIREITO;0.0;3.0;4075;Presencial;Libras;133;3974
3314;EDUCAÇÃO FÍSICA;0.0;0.0;18336;Presencial;Libras;133;3974
3315;FISIOTERAPIA;0.0;1.0;51289;Presencial;Libras;133;3974
3316;PSICOLOGIA;0.0;3.0;58274;Presencial;Libras;133;3974
3317;ENGENHARIA MECÂNICA;0.0;0.0;69210;Presencial;Libras;133;3974
3318;ENFERMAGEM;0.0;0.0;82032;Presencial;Libras;133;3974
3319;MEDICINA VETERINÁRIA;0.0;1.0;91883;Presencial;Libras;133;3974
3320;CIÊNCIAS BIOLÓGICAS;0.0;0.0;103614;Presencial;Libras;133;3974
3321;ENGENHARIA AMBIENTAL;0.0;0.0;112660;Presencial;Libras;133;3974
3322;PEDAGOGIA;0.0;0.0;112674;Presencial;Libras;133;3974
3323;DIREITO;0.0;1.0;121170;Presencial;0;133;3974
3324;FARMÁCIA;0.0;0.0;121471;Presencial;Libras;133;3974
3325;EDUCAÇÃO FÍSICA;0.0;0.0;318336;Presencial;Libras;133;3974
3326;CIÊNCIAS BIOLÓGICAS;0.0;0.0;403614;Presencial;Libras;133;3974
3327;ENGENHARIA DE PRODUÇÃO;0.0;0.0;1156222;Presencial;Libras;133;3974
3328;DESIGN GRÁFICO;0.0;1.0;1156223;Presencial;Libras;133;3974
3329;DESIGN DE INTERIORES;0.0;0.0;1156224;Presencial;Libras;133;3974
3330;MEDICINA;0.0;2.0;1178672;Presencial;Libras;133;3974
3331;ENGENHARIA DE SOFTWARE;0.0;1.0;1178673;Presencial;Libras;133;3974
3332;ADMINISTRAÇÃO;0.0;0.0;1187857;Presencial;Libras;133;3974
3333;ENGENHARIA CIVIL;0.0;1.0;1213280;Presencial;Libras;133;3974
3334;ODONTOLOGIA;0.0;0.0;1257429;Presencial;Libras;133;3974
3335;ENGENHARIA AMBIENTAL;0.0;0.0;1287157;Presencial;Libras;133;3974
3336;MEDICINA;0.0;4.0;1321864;Presencial;Libras;133;3974
3337;MEDICINA;0.0;6.0;1342536;Presencial;Libras;133;3974
3338;MARKETING;0.0;0.0;1468231;Presencial;Libras;133;3974
3339;MEDICINA;0.0;2.0;1477973;Presencial;Libras;133;3974
3340;EDUCAÇÃO FÍSICA;0.0;0.0;4084;Presencial;0;134;94
3341;EDUCAÇÃO FÍSICA;0.0;2.0;1149840;Presencial;Libras;134;94
3342;MEDICINA;0.0;0.0;4082;Presencial;0;135;93
3343;CIÊNCIAS CONTÁBEIS;1.0;5.0;4086;Presencial;0;136;95
3344;ENFERMAGEM;1.0;3.0;4087;Presencial;0;136;95
3345;EDUCAÇÃO FÍSICA;0.0;2.0;4088;Presencial;Libras;136;95
3346;PEDAGOGIA;0.0;7.0;4090;Presencial;Libras;136;95
3347;HISTÓRIA;1.0;4.0;4092;Presencial;Libras;136;95
3348;ADMINISTRAÇÃO;0.0;1.0;4102;Presencial;0;136;95
3349;ZOOTECNIA;0.0;2.0;4104;Presencial;0;136;95
3350;CIÊNCIA DA COMPUTAÇÃO;0.0;3.0;18584;Presencial;0;136;95
3351;BIOLOGIA;0.0;0.0;19491;Presencial;0;136;95
3352;FÍSICA;0.0;2.0;19492;Presencial;Libras;136;95
3353;QUÍMICA;0.0;3.0;19493;Presencial;Libras;136;95
3354;FILOSOFIA;0.0;1.0;20530;Presencial;Libras;136;95
3355;LETRAS - PORTUGUÊS;1.0;5.0;29140;Presencial;Libras;136;95
3356;LETRAS - INGLÊS;0.0;2.0;32877;Presencial;Libras;136;95
3357;DIREITO;0.0;3.0;52238;Presencial;0;136;95
3358;ENGENHARIA;3.0;6.0;85114;Presencial;0;136;95
3359;GEOGRAFIA;0.0;0.0;87561;Presencial;Libras;136;95
3360;CIÊNCIAS SOCIAIS;0.0;0.0;87582;Presencial;0;136;95
3361;CIÊNCIAS SOCIAIS;1.0;3.0;87583;Presencial;0;136;95
3362;BIOLOGIA;0.0;0.0;319491;Presencial;0;136;95
3363;FILOSOFIA;0.0;0.0;320530;Presencial;0;136;95
3364;EDUCAÇÃO FÍSICA;0.0;3.0;1146686;Presencial;0;136;95
3365;CONSTRUÇÃO DE EDIFÍCIOS;0.0;1.0;1150727;Presencial;0;136;95
3366;MATEMÁTICA;0.0;1.0;1179877;Presencial;Libras;136;95
3367;QUÍMICA;0.0;1.0;1179878;Presencial;0;136;95
3368;GEOGRAFIA;0.0;0.0;1323576;Presencial;Libras;136;95
3369;PEDAGOGIA;0.0;0.0;4129;Presencial;Libras;137;3972
3370;AGRONOMIA;0.0;1.0;4144;Presencial;Libras;137;3972
3371;CIÊNCIAS CONTÁBEIS;0.0;0.0;4146;Presencial;Libras;137;3972
3372;SERVIÇO SOCIAL;0.0;0.0;98726;Presencial;Libras;137;3972
3373;NUTRIÇÃO;0.0;0.0;98845;Presencial;Libras;137;3972
3374;EDUCAÇÃO FÍSICA;0.0;0.0;98851;Presencial;Libras;137;3972
3375;ENFERMAGEM;0.0;0.0;98853;Presencial;Libras;137;3972
3376;EDUCAÇÃO FÍSICA;0.0;0.0;1279797;Presencial;Libras;137;3972
3377;CIÊNCIAS CONTÁBEIS;0.0;0.0;64805;Presencial;0;138;3488
3378;SERVIÇO SOCIAL;0.0;0.0;64807;Presencial;0;138;3488
3379;ENGENHARIA ELÉTRICA;0.0;0.0;64809;Presencial;0;138;3488
3380;ENGENHARIA QUÍMICA;0.0;0.0;1257825;Presencial;0;138;3488
3381;DIREITO;0.0;1.0;4148;Presencial;Libras;139;99
3382;CIÊNCIAS CONTÁBEIS;0.0;0.0;4161;Presencial;0;140;1575
3383;DIREITO;0.0;6.0;4163;Presencial;0;140;1575
3384;EDUCAÇÃO FÍSICA;0.0;1.0;56706;Presencial;Libras;140;1575
3385;ADMINISTRAÇÃO;0.0;1.0;56708;Presencial;0;140;1575
3386;SISTEMAS DE INFORMAÇÃO;0.0;1.0;65863;Presencial;0;140;1575
3387;ENFERMAGEM;0.0;0.0;65867;Presencial;Libras;140;1575
3388;FISIOTERAPIA;0.0;0.0;68544;Presencial;Libras;140;1575
3389;GESTÃO COMERCIAL;0.0;0.0;103638;Presencial;0;140;1575
3390;AGRONOMIA;0.0;1.0;108654;Presencial;0;140;1575
3391;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;108658;Presencial;0;140;1575
3392;EDUCAÇÃO FÍSICA;0.0;1.0;356706;Presencial;0;140;1575
3393;ENGENHARIA DE PRODUÇÃO;0.0;1.0;1121193;Presencial;0;140;1575
3394;ENGENHARIA AMBIENTAL E SANITÁRIA;0.0;0.0;1148092;Presencial;0;140;1575
3395;ENGENHARIA CIVIL;0.0;0.0;1185560;Presencial;0;140;1575
3396;PEDAGOGIA;0.0;1.0;1276747;Presencial;0;140;1575
3397;ESTÉTICA E COSMÉTICA;0.0;2.0;1321689;Presencial;0;140;1575
3398;ARQUITETURA E URBANISMO;0.0;0.0;1330079;Presencial;0;140;1575
3399;PSICOLOGIA;0.0;1.0;1349480;Presencial;0;140;1575
3400;ENGENHARIA MECÂNICA;0.0;0.0;1363755;Presencial;0;140;1575
3401;CIÊNCIAS CONTÁBEIS;0.0;1.0;1445589;Curso a distância;0;140;1575
3402;ADMINISTRAÇÃO;0.0;1.0;1445590;Curso a distância;0;140;1575
3403;GESTÃO FINANCEIRA;0.0;0.0;1445591;Curso a distância;0;140;1575
3404;GESTÃO PÚBLICA;0.0;0.0;1445592;Curso a distância;0;140;1575
3405;ENGENHARIA AMBIENTAL E SANITÁRIA;0.0;1.0;1445593;Curso a distância;0;140;1575
3406;ENGENHARIA CIVIL;0.0;0.0;1445594;Curso a distância;0;140;1575
3407;ENGENHARIA DE PRODUÇÃO;0.0;0.0;1445595;Curso a distância;0;140;1575
3408;SERVIÇO SOCIAL;0.0;1.0;1445615;Curso a distância;Libras;140;1575
3409;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;0.0;0.0;1445616;Curso a distância;0;140;1575
3410;GESTÃO COMERCIAL;0.0;0.0;1445618;Curso a distância;0;140;1575
3411;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;1445619;Curso a distância;0;140;1575
3412;LOGÍSTICA;0.0;0.0;1445620;Curso a distância;0;140;1575
3413;EDUCAÇÃO FÍSICA;0.0;0.0;1445621;Curso a distância;0;140;1575
3414;LETRAS;0.0;0.0;1445622;Curso a distância;0;140;1575
3415;PEDAGOGIA;0.0;0.0;1445623;Curso a distância;Libras;140;1575
3416;ESTÉTICA E COSMÉTICA;0.0;0.0;1454442;Curso a distância;0;140;1575
3417;PEDAGOGIA;0.0;1.0;1483392;Curso a distância;Libras;140;1575
3418;EDUCAÇÃO FÍSICA;0.0;0.0;1488011;Curso a distância;0;140;1575
3419;ADMINISTRAÇÃO;1.0;2.0;4190;Presencial;Libras;141;107
3420;CIÊNCIAS ECONÔMICAS;0.0;1.0;4191;Presencial;Libras;141;107
3421;ENGENHARIA ELÉTRICA;1.0;3.0;4192;Presencial;Libras;141;107
3422;FILOSOFIA;2.0;4.0;4194;Presencial;Libras;141;107
3423;LETRAS;2.0;4.0;4195;Presencial;Libras;141;107
3424;PEDAGOGIA;0.0;1.0;4196;Presencial;Libras;141;107
3425;PSICOLOGIA;1.0;4.0;4197;Presencial;Libras;141;107
3426;ENGENHARIA MECÂNICA;0.0;4.0;4198;Presencial;Libras;141;107
3427;LETRAS - PORTUGUÊS;0.0;1.0;27530;Presencial;Libras;141;107
3428;HISTÓRIA;0.0;2.0;48944;Presencial;Libras;141;107
3429;MATEMÁTICA;0.0;1.0;48946;Presencial;Libras;141;107
3430;CIÊNCIAS BIOLÓGICAS;0.0;0.0;48948;Presencial;Libras;141;107
3431;QUÍMICA;0.0;3.0;66727;Presencial;Libras;141;107
3432;FÍSICA;0.0;0.0;66729;Presencial;Libras;141;107
3433;CIÊNCIAS CONTÁBEIS;0.0;0.0;71813;Presencial;Libras;141;107
3434;EDUCAÇÃO FÍSICA;0.0;1.0;71816;Presencial;Libras;141;107
3435;MÚSICA;0.0;1.0;96675;Presencial;Libras;141;107
3436;ENGENHARIA CIVIL;0.0;4.0;114034;Presencial;Libras;141;107
3437;ENGENHARIA DE BIOPROCESSOS;1.0;1.0;114042;Presencial;Libras;141;107
3438;ENGENHARIA DE TELECOMUNICAÇÕES;0.0;7.0;114047;Presencial;Libras;141;107
3439;ENGENHARIA MECATRÔNICA;0.0;3.0;114049;Presencial;Libras;141;107
3440;ENGENHARIA QUÍMICA;0.0;1.0;114051;Presencial;Libras;141;107
3441;BIOQUÍMICA;0.0;1.0;114093;Presencial;Libras;141;107
3442;FARMÁCIA;0.0;3.0;114095;Presencial;Libras;141;107
3443;ENFERMAGEM;0.0;1.0;114101;Presencial;Libras;141;107
3444;MEDICINA;0.0;6.0;120983;Presencial;Libras;141;107
3445;TEATRO;0.0;0.0;121777;Presencial;Libras;141;107
3446;COMUNICAÇÃO SOCIAL - JORNALISMO;0.0;2.0;121779;Presencial;Libras;141;107
3447;FÍSICA;0.0;0.0;122296;Presencial;Libras;141;107
3448;QUÍMICA;0.0;1.0;122298;Presencial;Libras;141;107
3449;ENGENHARIA DE ALIMENTOS;0.0;3.0;122308;Presencial;Libras;141;107
3450;ENGENHARIA AGRONÔMICA;0.0;4.0;122312;Presencial;Libras;141;107
3451;GEOGRAFIA;1.0;1.0;122316;Presencial;Libras;141;107
3452;ENGENHARIA DE PRODUÇÃO;0.0;2.0;122320;Presencial;Libras;141;107
3453;ARQUITETURA E URBANISMO;0.0;1.0;122322;Presencial;Libras;141;107
3454;ARTES APLICADAS;0.0;2.0;122324;Presencial;Libras;141;107
3455;ZOOTECNIA;0.0;3.0;122326;Presencial;Libras;141;107
3456;CIÊNCIA DA COMPUTAÇÃO;0.0;3.0;122330;Presencial;Libras;141;107
3457;FILOSOFIA;0.0;0.0;304194;Presencial;Libras;141;107
3458;HISTÓRIA;0.0;0.0;348944;Presencial;Libras;141;107
3459;CIÊNCIAS BIOLÓGICAS;0.0;0.0;348948;Presencial;Libras;141;107
3460;TEATRO;0.0;0.0;421777;Presencial;Libras;141;107
3461;ADMINISTRAÇÃO PÚBLICA;0.0;8.0;1174241;Curso a distância;Libras;141;107
3462;GEOGRAFIA;0.0;0.0;1174278;Presencial;Libras;141;107
3463;MATEMÁTICA;0.0;1.0;1178954;Curso a distância;Libras;141;107
3464;PEDAGOGIA;0.0;0.0;1179160;Curso a distância;Libras;141;107
3465;MEDICINA;0.0;2.0;1216474;Presencial;Libras;141;107
3466;INTERDISCIPLINAR EM BIOSSISTEMAS;0.0;1.0;1270233;Presencial;Libras;141;107
3467;ENGENHARIA FLORESTAL;0.0;0.0;1276563;Presencial;Libras;141;107
3468;FILOSOFIA;0.0;2.0;1306306;Curso a distância;Libras;141;107
3469;BIOTECNOLOGIA;0.0;1.0;1399737;Presencial;Libras;141;107
3470;EDUCAÇÃO FÍSICA;0.0;0.0;1421316;Presencial;Libras;141;107
3471;LETRAS - LÍNGUA INGLESA E SUAS LITERATURAS;0.0;2.0;1421414;Presencial;Libras;141;107
3472;MATEMÁTICA;0.0;0.0;1485966;Presencial;Libras;141;107
3473;EDUCAÇÃO FÍSICA;0.0;0.0;4217;Presencial;Libras;142;1844
3474;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;0.0;0.0;68537;Presencial;0;142;1844
3475;EDUCAÇÃO FÍSICA;0.0;0.0;118822;Presencial;Libras;142;1844
3476;SERVIÇO SOCIAL;0.0;0.0;1156447;Presencial;Libras;142;1844
3477;AGRONOMIA;0.0;0.0;1165141;Presencial;Libras;142;1844
3478;ENFERMAGEM;0.0;0.0;1331056;Presencial;Libras;142;1844
3479;MEDICINA VETERINÁRIA;0.0;0.0;46151;Presencial;Libras;143;1623
3480;DIREITO;0.0;0.0;4238;Presencial;Libras;144;4962
3481;ADMINISTRAÇÃO;0.0;0.0;20151;Presencial;Libras;144;4962
3482;CIÊNCIAS CONTÁBEIS;0.0;0.0;46793;Presencial;Libras;144;4962
3483;EDUCAÇÃO FÍSICA;0.0;0.0;100212;Presencial;Libras;144;4962
3484;CIÊNCIAS BIOLÓGICAS;0.0;0.0;100214;Presencial;Libras;144;4962
3485;ENGENHARIA AMBIENTAL;0.0;0.0;100363;Presencial;Libras;144;4962
3486;ENGENHARIA DE PRODUÇÃO MECÂNICA;0.0;0.0;108794;Presencial;Libras;144;4962
3487;LOGÍSTICA;0.0;0.0;115631;Presencial;Libras;144;4962
3488;ENFERMAGEM;0.0;0.0;121344;Presencial;Libras;144;4962
3489;NUTRIÇÃO;0.0;0.0;121348;Presencial;Libras;144;4962
3490;ENGENHARIA METALÚRGICA;0.0;0.0;121352;Presencial;Libras;144;4962
3491;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;121354;Presencial;Libras;144;4962
3492;EDUCAÇÃO FÍSICA;0.0;0.0;1121383;Presencial;Libras;144;4962
3493;ENGENHARIA CIVIL;0.0;0.0;1158294;Presencial;Libras;144;4962
3494;ENGENHARIA ELÉTRICA;0.0;0.0;1170853;Presencial;Libras;144;4962
3495;CIÊNCIAS BIOLÓGICAS;0.0;0.0;1267045;Presencial;Libras;144;4962
3496;ARQUITETURA E URBANISMO;0.0;0.0;1319227;Presencial;Libras;144;4962
3497;GEOPROCESSAMENTO;0.0;0.0;1322064;Presencial;Libras;144;4962
3498;GESTÃO DE RECURSOS HUMANOS;0.0;1.0;1331536;Curso a distância;Libras;144;4962
3499;ENGENHARIA QUÍMICA;0.0;0.0;1343893;Presencial;Libras;144;4962
3500;GESTÃO COMERCIAL;0.0;0.0;1422050;Curso a distância;Libras;144;4962
3501;LOGÍSTICA;0.0;0.0;1422060;Curso a distância;Libras;144;4962
3502;PEDAGOGIA;0.0;0.0;1422063;Curso a distância;Libras;144;4962
3503;PROCESSOS GERENCIAIS;0.0;0.0;1454446;Curso a distância;Libras;144;4962
3504;CIÊNCIAS CONTÁBEIS;0.0;0.0;1472822;Curso a distância;Libras;144;4962
3505;ADMINISTRAÇÃO;0.0;0.0;1472823;Curso a distância;Libras;144;4962
3506;ENGENHARIA CIVIL;0.0;0.0;1496182;Curso a distância;Libras;144;4962
3507;ENGENHARIA ELÉTRICA;0.0;0.0;1496187;Curso a distância;Libras;144;4962
3508;ENGENHARIA DE PRODUÇÃO;0.0;0.0;1496189;Curso a distância;Libras;144;4962
3509;ENGENHARIA METALÚRGICA;0.0;0.0;1496204;Curso a distância;Libras;144;4962
3510;ENGENHARIA AMBIENTAL E SANITÁRIA;0.0;0.0;1516241;Curso a distância;Libras;144;4962
