id_ies,cod,nome,categoria,sigla,tipo_organizacao
1528,2470,"INSTITUTO SALVADOR DE ENSINO E CULTURA","Privada com fins lucrativos",ISEC,Faculdade
1529,2420,"FACULDADE PARANAENSE","Privada com fins lucrativos",FAPAR,Faculdade
1530,2241,"CENTRO UNIVERSITÁRIO DO SUDESTE MINEIRO","Privada com fins lucrativos",,"Centro Universitário"
1531,2171,"INSTITUTO BELO HORIZONTE DE ENSINO SUPERIOR","Privada com fins lucrativos",IBHES,Faculdade
1532,2148,"FACULDADE DE PALMAS","Privada com fins lucrativos",FAPAL,Faculdade
1533,3840,"CENTRO UNIVERSITÁRIO FACVEST","Privada com fins lucrativos",UNIFACVEST,"Centro Universitário"
1534,3853,"FACULDADE UNINASSAU NATAL","Privada com fins lucrativos",,Faculdade
1535,3854,"FACULDADE IDEAL DE BRASÍLIA","Privada com fins lucrativos",IDEAL,Faculdade
1536,3862,"FACULDADE LUCIANO FEIJÃO","Privada sem fins lucrativos",FLF,Faculdade
1537,3866,"FACULDADE BRASILEIRA DE EDUCAÇÃO E CULTURA","Privada com fins lucrativos","FABEC BRASIL",Faculdade
1538,3867,"FACULDADE MAUÁ DE BRASÍLIA","Privada com fins lucrativos",MAUADF,Faculdade
1539,3869,"INSTITUTO FLORENCE DE ENSINO SUPERIOR","Privada com fins lucrativos",IFES,Faculdade
1540,3877,"Faculdade Linear","Privada com fins lucrativos",LINEAR,Faculdade
1541,757,"Centro Universitário da Amazônia","Privada com fins lucrativos",Unama,"Centro Universitário"
1542,3879,"Centro Universitário Maurício de Nassau de Campina Grande","Privada com fins lucrativos","UNINASSAU CPV","Centro Universitário"
1543,383,"UNIVERSIDADE DA AMAZÔNIA","Privada com fins lucrativos",UNAMA,Universidade
1544,610,"CENTRO UNIVERSITÁRIO UNIVERSUS VERITAS","Privada com fins lucrativos",UNIVERITAS,"Centro Universitário"
1545,18647,"FACULDADE DA AMAZÔNIA DE MARABÁ","Privada com fins lucrativos",,Faculdade
1546,3881,"FACULDADE DE INTEGRAÇÃO DO SERTÃO","Privada com fins lucrativos",FIS,Faculdade
1547,922,"FACULDADE REGES DE DRACENA","Privada sem fins lucrativos",FCGD,Faculdade
1548,4596,"FACULDADE REGES DE RIBEIRÃO PRETO","Privada sem fins lucrativos",,Faculdade
1549,797,"Faculdade AVEC de Vilhena","Privada sem fins lucrativos",AVEC,Faculdade
1550,1122,"FACULDADE REGES DE OSVALDO CRUZ","Privada sem fins lucrativos",,Faculdade
1551,3896,"Faculdade Paulista de Comunicaçao","Privada sem fins lucrativos",FEPAC,Faculdade
1552,4101,"FACULDADE DE TECNOLOGIA SENAI DE DESENVOLVIMENTO GERENCIAL","Privada sem fins lucrativos",FATESG,Faculdade
1553,4100,"FACULDADE DE TECNOLOGIA SENAI ÍTALO BOLOGNA","Privada sem fins lucrativos",FATECIB,Faculdade
1554,3920,"FACULDADE DE TECNOLOGIA SENAI ROBERTO MANGE","Privada sem fins lucrativos","FATEC SENAI RM",Faculdade
1555,3921,"CENTRO UNIVERSITÁRIO ARNALDO HORÁCIO FERREIRA","Privada com fins lucrativos",,"Centro Universitário"
1556,3930,"INSTITUTO DE EDUCAÇÃO SUPERIOR RAIMUNDO SÁ","Privada com fins lucrativos",IESRSA,Faculdade
1557,3933,"FACULDADE MÉTODO DE SÃO PAULO","Privada com fins lucrativos",FAMESP,Faculdade
1558,3940,"FACULDADE DE ENSINO SUPERIOR SANTA BARBARA","Privada sem fins lucrativos",FAESB,Faculdade
1559,548,"UNIVERSIDADE FEDERAL DO MARANHÃO","Pública Federal",UFMA,Universidade
1560,3962,"CENTRO UNIVERSITÁRIO SENAI CIMATEC","Privada sem fins lucrativos","SENAI CIMATEC","Centro Universitário"
1561,4017,"CENTRO UNIVERSITÁRIO PADRE ANCHIETA","Privada com fins lucrativos",UNIANCHIETA,"Centro Universitário"
1562,3977,"FACULDADE DE TECNOLOGIA DO AMAPÁ","Privada com fins lucrativos",META,Faculdade
1563,3978,"FACULDADE DE TECNOLOGIA PENTÁGONO","Privada com fins lucrativos",FATEP,Faculdade
1564,3980,"FACULDADE JK BRASÍLIA -SAMAMBAIA","Privada com fins lucrativos",,Faculdade
1565,3986,"FACULDADE INSTITUTO SUPERIOR DE EDUCAÇÃO DO PARANÁ - FAINSEP","Privada sem fins lucrativos",FAINSEP,Faculdade
1566,3987,"FACULDADE UNIÃO DE GOYAZES","Privada com fins lucrativos",FUG,Faculdade
1567,3996,"FACULDADE SENAC PERNAMBUCO","Privada sem fins lucrativos",SENACPE,Faculdade
1568,3998,"INSTITUTO INFNET RIO DE JANEIRO","Privada com fins lucrativos",INFNET,Faculdade
1569,4007,"FATECE - FACULDADE DE TECNOLOGIA   CIÊNCIAS E EDUCAÇÃO","Privada com fins lucrativos",FATECE,Faculdade
1570,4037,"CENTRO UNIVERSITÁRIO PITÁGORAS DE FORTALEZA","Privada com fins lucrativos",UNIPITÁGORAS,"Centro Universitário"
1571,12754,"FACULDADE CRISTÃ DE CURITIBA","Privada sem fins lucrativos",FCC,Faculdade
1572,4059,"FACULDADE DE CIÊNCIAS GERENCIAIS","Privada com fins lucrativos",,Faculdade
1573,1161,"INSPER INSTITUTO DE ENSINO E PESQUISA","Privada sem fins lucrativos",INSPER,Faculdade
1574,823,"UNIVERSIDADE CEUMA","Privada sem fins lucrativos",UNICEUMA,Universidade
1575,4079,"FACULDADE TECNOLÓGICA INAP","Privada com fins lucrativos","FAT- INAP",Faculdade
1576,4086,"FACULDADE DE TECNOLOGIA JARDIM","Privada com fins lucrativos",FATEJ,Faculdade
1577,4093,"FACULDADE DE TECNOLOGIA DE CURITIBA","Privada com fins lucrativos",FATEC-PR,Faculdade
1578,4104,"ESCOLA SUPERIOR DE ENGENHARIA E GESTÃO DE SÃO PAULO - ESEG","Privada com fins lucrativos",ESEG,Faculdade
1579,4107,"FACULDADE DE TECNOLOGIA SENAI PORTO ALEGRE","Privada sem fins lucrativos","FATEC SENAI",Faculdade
1580,4108,"INSTITUTO CATÓLICO DE ESTUDOS SUPERIORES DO PIAUÍ","Privada com fins lucrativos",ICESPI,Faculdade
1581,4121,"FACULDADE UNINASSAU ARACAJU","Privada sem fins lucrativos",,Faculdade
1582,17284,"FACULDADE UNINASSAU SÃO LUÍS","Privada sem fins lucrativos",,Faculdade
1583,2548,"FACULDADE DE TEOLOGIA FILOSOFIA E CIÊNCIAS HUMANAS GAMALIEL","Privada com fins lucrativos",FATEFIG,Faculdade
1584,4150,"FACULDADE DE TECNOLOGIA DE PIRACICABA","Privada com fins lucrativos",FATEP,Faculdade
1585,4162,"Faculdade SENAC Goiás","Privada sem fins lucrativos",FacSenacGO,Faculdade
1586,4169,"Faculdade Estácio de Carapicuíba","Privada com fins lucrativos","ESTÁCIO CARAPICUÍBA",Faculdade
1587,4534,"FACULDADE HERRERO","Privada com fins lucrativos",FATEC,Faculdade
1588,4197,"Faculdade Uninassau Aliança - Redençao","Privada com fins lucrativos","Nassau Aliança",Faculdade
1589,4198,"Faculdade Morgana Potrich","Privada com fins lucrativos",FAMP,Faculdade
1590,4257,"INSTITUTO DE FILOSOFIA E TEOLOGIA DE GOIÁS","Privada sem fins lucrativos",IFITEG,Faculdade
1591,507,"Faculdade Mais de Ituiutaba","Privada sem fins lucrativos",FacMais,Faculdade
1592,4259,"FACULDADE DE INHUMAS - FAC-MAIS","Privada com fins lucrativos",FACMAIS,Faculdade
1593,4277,"FACULDADE ESTÁCIO DO AMAZONAS - ESTÁCIO AMAZONAS","Privada com fins lucrativos","ESTÁCIO AMAZONAS",Faculdade
1594,14718,"FACULDADE PARANÁ","Privada com fins lucrativos",FAP,Faculdade
1595,1520,"FACULDADE FIA DE ADMINISTRAÇÃO E NEGÓCIOS","Privada sem fins lucrativos",FFIA,Faculdade
1596,4329,"FACULDADE DO CENTRO EDUCACIONAL MINEIRO - FACEM","Privada com fins lucrativos",FACEM-BH,Faculdade
1597,4355,"FACULDADE DE TECNOLOGIA DE PALMAS","Privada com fins lucrativos",FTP,Faculdade
1598,1853,"Centro Universitário UNIBTA","Privada com fins lucrativos",,"Centro Universitário"
1599,10071,"FACULDADE DE TEOLOGIA E CIÊNCIAS HUMANAS","Privada sem fins lucrativos",ITEPAFACULDADES,Faculdade
1600,13812,"ESCOLA SUPERIOR ABERTA DO BRASIL","Privada com fins lucrativos",ESAB,Faculdade
1601,4399,"FACULDADE DE BALSAS","Privada com fins lucrativos",UNIBALSAS,Faculdade
1602,4411,"FACULDADE PANAMERICANA DE JI-PARANÁ","Privada sem fins lucrativos",,Faculdade
1603,4531,"FACULDADE ADVENTISTA DA BAHIA","Privada sem fins lucrativos",FADBA,Faculdade
1604,4428,"FACULDADE PROFESSOR MIGUEL ÂNGELO DA SILVA SANTOS","Pública Municipal",FEMASS,Faculdade
1605,4443,"FACULDADE AMÉRICA LATINA  DE IJUÍ","Privada com fins lucrativos",FAL,Faculdade
1606,4452,"CENTRO UNIVERSITÁRIO PITÁGORAS DE MARABÁ","Privada com fins lucrativos",,"Centro Universitário"
1607,4492,"FACULDADE PASCHOAL DANTAS","Privada sem fins lucrativos",FPD,Faculdade
1608,4518,"FACULDADE REGIONAL PALMITOS","Privada com fins lucrativos",FAP,Faculdade
1609,4566,"ESTÁCIO FATERN - FACULDADE ESTÁCIO DO RIO GRANDE DO NORTE","Privada com fins lucrativos","ESTÁCIO FATERN",Faculdade
1610,4532,"FACULDADE DE TECNOLOGIA SENAI CAMPO GRANDE","Privada sem fins lucrativos",,Faculdade
1611,19324,"Faculdade de Tecnologia SENAI Dourados","Privada sem fins lucrativos","FATEC Dourados",Faculdade
1612,16559,"FACULDADE SÃO FRANCISCO DO CEARÁ","Privada com fins lucrativos",FASC,Faculdade
1613,4533,"FACULDADE SÃO FRANCISCO DA PARAÍBA","Privada com fins lucrativos",FASP,Faculdade
1614,10588,"FACULDADE UNINABUCO SÃO LOURENÇO DA MATA","Privada sem fins lucrativos",,Faculdade
1615,12620,"FACULDADE SETE LAGOAS","Privada com fins lucrativos",FACSETE,Faculdade
1616,4567,"FACULDADE CENTRO MATO-GROSSENSE","Privada sem fins lucrativos",,Faculdade
1617,4586,"FACULDADE DO NORTE GOIANO","Privada com fins lucrativos",FNG,Faculdade
1618,4588,"FACULDADE APOGEU","Privada com fins lucrativos",APOGEU,Faculdade
1619,1359,"FACULDADE CAPIXABA DE NOVA VENÉCIA","Privada com fins lucrativos","MULTIVIX NOVA VENÉCI",Faculdade
1620,4610,"FACULDADE DE TECNOLOGIA ASSESSORITEC","Privada sem fins lucrativos",,Faculdade
1621,4613,"FACULDADE DE EDUCAÇÃO E MEIO AMBIENTE","Privada com fins lucrativos",FAEMA,Faculdade
1622,1638,"FACULDADE DO AMAZONAS","Privada com fins lucrativos",IAES,Faculdade
1623,1078,"CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO","Privada com fins lucrativos",,"Centro Universitário"
1624,1476,"FACULDADE DE COMUNICAÇÃO E DESIGN OSWALDO CRUZ","Privada com fins lucrativos",,Faculdade
1625,10385,"INSTITUTO SÃO PAULO DE ESTUDOS SUPERIORES","Privada sem fins lucrativos",ITESP,Faculdade
1626,4661,"FACULDADE UNIBF","Privada com fins lucrativos",,Faculdade
1627,16781,"Faculdade Rio Sono","Privada sem fins lucrativos",riso,Faculdade
1628,4669,"FACULDADE DELTA","Privada com fins lucrativos","FACULDADE DELTA",Faculdade
1629,4674,"FACULDADE PORTO DAS ÁGUAS","Privada com fins lucrativos",FAPAG,Faculdade
1630,4700,"FACULDADE NOVA ROMA","Privada com fins lucrativos",FNR,Faculdade
1631,4702,"CENTRO UNIVERSITÁRIO BRASILEIRO","Privada com fins lucrativos",UNIBRA,"Centro Universitário"
1632,4714,"Faculdade de Ensino Regional Alternativa","Privada com fins lucrativos",FERA,Faculdade
1633,4724,"FACULDADE DE CIÊNCIAS HUMANAS DO ESTADO DE SÃO PAULO","Privada sem fins lucrativos",FACIC,Faculdade
1634,4725,"FACULDADE DE TECNOLOGIA EGÍDIO JOSÉ DA SILVA","Privada com fins lucrativos",FATEGIDIO,Faculdade
1635,4731,"FACULDADE MESSIANICA","Privada sem fins lucrativos",,Faculdade
1636,4732,"FACULDADE DE TECNOLOGIA SENAC DF","Privada sem fins lucrativos","FAC SENAC DF",Faculdade
1637,1432,"FACULDADE BERTIOGA","Privada sem fins lucrativos",FABE,Faculdade
1638,4747,"FACULDADE REGIONAL DE RIACHÃO DO JACUÍPE","Privada com fins lucrativos",FARJ,Faculdade
1639,12923,"FACULDADE DE TECNOLOGIA IPANEMA","Privada com fins lucrativos",,Faculdade
1640,4751,"FACULDADE DE TECNOLOGIA E CIENCIAS DO NORTE DO PARANÁ","Privada com fins lucrativos",FATECIE,Faculdade
1641,4756,"CENTRO UNIVERSITÁRIO MUNICIPAL DE SÃO JOSÉ","Pública Municipal",USJ,"Centro Universitário"
1642,344,"CENTRO UNIVERSITÁRIO UNA","Privada com fins lucrativos",UNA,"Centro Universitário"
1643,4773,"FACULDADE IBS","Privada com fins lucrativos",IBS,Faculdade
1644,4784,"FACULDADE CDL","Privada sem fins lucrativos",,Faculdade
1645,4810,"FACULDADE ANTÔNIO MENEGHETTI","Privada com fins lucrativos",AMF,Faculdade
1646,4829,"ESCOLA SUPERIOR DE ARTES CÉLIA HELENA","Privada sem fins lucrativos",,Faculdade
1647,5669,"CENTRO UNIVERSITÁRIO ETEP","Privada com fins lucrativos",,"Centro Universitário"
1648,4983,"FACULDADE DE SÃO JOSÉ DOS CAMPOS","Privada com fins lucrativos",BILAC,Faculdade
1649,4873,"FACULDADE DE TECNOLOGIA DE TAUBATÉ","Privada com fins lucrativos",ETEP,Faculdade
1650,778,"FACULDADE DE TECNOLOGIA DE JACAREÍ","Privada com fins lucrativos",ETEP,Faculdade
1651,2726,"ESCOLA SUPERIOR DE ADMINISTRAÇÃO DE EMPRESAS","Privada com fins lucrativos",INEA,Faculdade
1652,2625,"FACULDADE DE TECNOLOGIA IBTA - SÃO JOSÉ DOS CAMPOS","Privada com fins lucrativos",IBTA,Faculdade
1653,4836,"FACULDADE DE EDUCAÇÃO  ACRIANA EUCLIDES DA CUNHA","Privada sem fins lucrativos",INEC,Faculdade
1654,4846,"FACULDADE VÉRTICE","Privada com fins lucrativos",VÉRTICE,Faculdade
1655,18048,"Faculdade Vértix Trirriense","Privada com fins lucrativos",FVT,Faculdade
1656,10016,"FACULDADE OBOÉ - FACO","Privada com fins lucrativos",FACO,Faculdade
1657,2256,"Faculdade Stella Maris - FSM","Privada com fins lucrativos",FSM,Faculdade
1658,4901,"FACULDADE FASIPE","Privada com fins lucrativos",FASIPE,Faculdade
1659,4902,"FACULDADE BATISTA PIONEIRA","Privada sem fins lucrativos",,Faculdade
1660,4910,"FACULDADE DO TRABALHO","Privada com fins lucrativos",FATRA,Faculdade
1661,4915,"FACULDADE ESTÁCIO DE CASTANHAL","Privada com fins lucrativos","ESTÁCIO CASTANHAL",Faculdade
1662,4917,"FACULDADE ANGLO","Privada com fins lucrativos",,Faculdade
1663,10613,"FACULDADE DE SAÚDE DE PAULISTA","Privada sem fins lucrativos",FASUP,Faculdade
1664,4945,"FACULDADE INTERNACIONAL DO DELTA","Privada sem fins lucrativos",INTA,Faculdade
1665,4251,"FACULDADE PITÁGORAS DE TECNOLOGIA DE BELO HORIZONTE","Privada com fins lucrativos",PIT-FATEC,Faculdade
1666,17322,"Faculdade Integrada de Araguatins","Privada sem fins lucrativos",FAIARA,Faculdade
1667,4964,"Centro Universitário de Ciências e Tecnologia do Maranhao","Privada com fins lucrativos",UniFacema,"Centro Universitário"
1668,4969,"FACULDADE ITOP","Privada com fins lucrativos",ITOP,Faculdade
1669,4982,"FACULDADE METROPOLITANA DO PLANALTO NORTE","Privada com fins lucrativos",FAMEPLAN,Faculdade
1670,4204,"Faculdade de Tecnologia e Ciências de Minas Gerais","Privada com fins lucrativos","FATEC MG",Faculdade
1671,5008,"FACULDADE DO MÉDIO PARNAÍBA","Privada com fins lucrativos",,Faculdade
1672,12189,"FACULDADE PRISMA","Privada com fins lucrativos",FAP,Faculdade
1673,5038,"FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE MARABÁ","Privada com fins lucrativos",FACIMAB,Faculdade
1674,5045,"FACULDADE DE TECNOLOGIA PAULISTA","Privada sem fins lucrativos",,Faculdade
1675,5046,"FACULDADE POLIS DAS ARTES","Privada sem fins lucrativos",,Faculdade
1676,5048,"FACULDADE DE TEOLOGIA DE SÃO PAULO DA IGREJA PRESBITERIANA INDEPENDENTE DO BRASIL","Privada sem fins lucrativos",,Faculdade
1677,13944,"FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS","Privada com fins lucrativos",FAN,Faculdade
1678,10685,"FACULDADE NORTE CAPIXABA DE SAO MATEUS","Privada com fins lucrativos","MULTIVIX SÃO MATEUS",Faculdade
1679,1344,"FACULDADE BORGES DE MENDONÇA","Privada com fins lucrativos",FBM,Faculdade
1680,11841,"FACULDADE EVOLUÇÃO ALTO OESTE POTIGUAR","Privada com fins lucrativos",FACEP,Faculdade
1681,5105,"FACULDADE INTERNACIONAL SIGNORELLI","Privada com fins lucrativos",,Faculdade
1682,1827,"FACULDADE LUTERANA DE TEOLOGIA","Privada sem fins lucrativos",FLT,Faculdade
1683,12661,"FACULDADE DE TECNOLOGIA SAINT PAUL","Privada com fins lucrativos",,Faculdade
1684,12522,"FACULDADE MOGIANA DO ESTADO DE SÃO PAULO","Privada sem fins lucrativos",FMG,Faculdade
1685,3847,"FACULDADE BAIANA DE DIREITO E GESTÃO","Privada com fins lucrativos",,Faculdade
1686,2287,"ESCOLA SUPERIOR DE TEOLOGIA E ESPIRITUALIDADE FRANCISCANA","Privada sem fins lucrativos",ESTEF,Faculdade
1687,3377,"FACULDADE MONTESSORIANO DE SALVADOR","Privada sem fins lucrativos",FAMA,Faculdade
1688,11818,"Faculdade Inspirar","Privada com fins lucrativos",Inspirar,Faculdade
1689,1944,"FACULDADE DE TECNOLOGIA IBRATEC","Privada com fins lucrativos",IBRATEC,Faculdade
1690,11860,"INSTITUTO NACIONAL DE ENSINO SUPERIOR E PÓS-GRADUAÇÃO PADRE GERVÁSIO","Privada com fins lucrativos",INAPÓS,Faculdade
1691,1425,"FACULDADE EVOLUTIVO","Privada com fins lucrativos",FACE,Faculdade
1692,12268,"FACULDADE DE TECNOLOGIA DE CRUZEIRO DO OESTE","Privada com fins lucrativos",FACO,Faculdade
1693,12430,"FACULDADE METROPOLITANA SÃO CARLOS BJI","Privada com fins lucrativos",FAMESC-BJI,Faculdade
1694,4330,"FACULDADE EFICAZ","Privada com fins lucrativos",EFICAZ,Faculdade
1695,13782,"FACULDADE DE SANTA CRUZ DA BAHIA","Privada com fins lucrativos",FSC,Faculdade
1696,5277,"FACULDADE FORTIUM","Privada com fins lucrativos",,Faculdade
1697,5518,"FACULDADE GUARAPUAVA","Privada com fins lucrativos",FG,Faculdade
1698,4416,"FACULDADE JK - UNIDADE I - GAMA","Privada com fins lucrativos",,Faculdade
1699,12547,"FACITEN - FACULDADE DE CIÊNCIAS E TECNOLOGIAS DE NATAL","Privada com fins lucrativos",FACITEN,Faculdade
1700,10323,"FACULDADE DE TECNOLOGIA BANDEIRANTES","Privada com fins lucrativos",BANDTEC,Faculdade
1701,5362,"Faculdade UNIRB - ARACAJU","Privada com fins lucrativos","F. UNIRB",Faculdade
1702,11429,"FACULDADE ESPECIALIZADA NA ÁREA DE SAÚDE DO RIO GRANDE DO SUL","Privada com fins lucrativos",FASURGS,Faculdade
1703,788,"FACULDADE DE RONDÔNIA","Privada sem fins lucrativos",FARO,Faculdade
1704,170,"FUNVIC - FACULDADE FUNVIC DE MOCOCA","Privada sem fins lucrativos",,Faculdade
1705,2494,"Centro Universitário FUNVIC","Privada sem fins lucrativos",UNIFUNVIC,"Centro Universitário"
1706,1477,"Faculdade JK Michelangelo","Privada sem fins lucrativos",FAJKMIC,Faculdade
1707,11895,"FACULDADE FORTIUM DE SANTA MARIA","Privada com fins lucrativos",FFSM,Faculdade
1708,10116,"FACULDADE DE TECNOLOGIA SENAI MATO GROSSO","Privada sem fins lucrativos","FATEC SENAI MT",Faculdade
1709,13467,"FACULDADE DE TECNOLOGIA EM SAÚDE CIEPH","Privada com fins lucrativos",FACTES,Faculdade
1710,139,"FACULDADE DE CIÊNCIAS ECONÔMICAS DO TRIÂNGULO MINEIRO","Privada sem fins lucrativos",FCETM,Faculdade
1711,4166,"CENTRO DE ENSINO SUPERIOR DE UBERABA","Privada sem fins lucrativos",CESUBE,Faculdade
1712,4096,"FACULDADE DE TECNOLOGIA FTEC","Privada com fins lucrativos","FTEC Porto Alegre",Faculdade
1713,3669,"FACULDADE DOM LUIS DE ORLEANS E BRAGANÇA","Privada com fins lucrativos",FARRP,Faculdade
1714,11428,"FACULDADE DE TECNOLOGIA ALTO MÉDIO SÃO FRANCISCO","Privada sem fins lucrativos","FAC FUNAM",Faculdade
1715,14892,"FACULDADE DE CIÊNCIAS DA SAÚDE DE BARRETOS DR. PAULO PRATA","Privada com fins lucrativos",FCSB,Faculdade
1716,11807,"FACULDADE DE TECNOLOGIA DO ISTITUTO EUROPEO DI DESIGN","Privada sem fins lucrativos","IED SP",Faculdade
1717,12766,"FACULDADE UNIÃO DE CAMPO MOURÃO","Privada com fins lucrativos",,Faculdade
1718,12916,"IPOG - INSTITUTO DE PÓS-GRADUAÇÃO & GRADUAÇÃO","Privada com fins lucrativos",IPOG,Faculdade
1719,4094,"Faculdade Estácio da Paraíba","Privada com fins lucrativos","ESTÁCIO PARAÍBA",Faculdade
1720,11544,"FACULDADE METROPOLITANA DE ANÁPOLIS","Privada com fins lucrativos",FAMA,Faculdade
1721,12247,"Escola de Direito e de Administraçao Pública do IDP","Privada com fins lucrativos",EDAP,Faculdade
1722,12723,"FACULDADE DE TECNOLOGIA FINACI","Privada sem fins lucrativos",FINACI,Faculdade
1723,15401,"Faculdade FIPECAFI","Privada sem fins lucrativos",FIPECAFI,Faculdade
1724,4066,"FACULDADE BATISTA DO ESTADO DO RIO DE JANEIRO - FABERJ","Privada sem fins lucrativos",FABERJ,Faculdade
1725,1931,"INSTITUTO DE ENSINO SUPERIOR FRANCISCANO","Privada com fins lucrativos",IESF,Faculdade
1726,12611,"FACULDADE DE MÚSICA SOUZA LIMA","Privada sem fins lucrativos",FMSL,Faculdade
1727,5544,"FACULDADE PRESIDENTE ANTÔNIO CARLOS","Privada com fins lucrativos",FAPAC,Faculdade
1728,13417,"FACULDADE PRINCESA DO OESTE","Privada com fins lucrativos",FPO,Faculdade
1729,2841,"FACULDADE PARANAPANEMA","Privada com fins lucrativos",FP,Faculdade
1730,2745,"ESCOLA SUPERIOR DA AMAZÔNIA","Privada com fins lucrativos",ESAMAZ,Faculdade
1731,2140,"FACULDADE NOSSA SENHORA DE LOURDES","Privada com fins lucrativos",FNSL,Faculdade
1732,13643,"FACULDADES EVANGÉLICAS INTEGRADAS CANTARES DE SALOMÃO","Privada sem fins lucrativos",FEICS,Faculdade
1733,5701,"UNIVERSIDADE DO ESTADO DO AMAPÁ","Pública Estadual",UEAP,Universidade
1734,5706,"FACULDADE MUNICIPAL DE PALHOÇA","Pública Municipal",FMP,Faculdade
1735,1820," INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO PIAUI","Pública Federal",IFPI,"Instituto Federal de Educaçao Ciência e Tecnologia"
1736,601," INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL","Pública Federal",IFRS,"Instituto Federal de Educaçao Ciência e Tecnologia"
1737,3188," INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE NORTE DE MINAS GERAIS","Pública Federal",IFNMG,"Instituto Federal de Educaçao Ciência e Tecnologia"
1738,1813," INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO PARA","Pública Federal",IFPA,"Instituto Federal de Educaçao Ciência e Tecnologia"
1739,3162," INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE SANTA CATARINA","Pública Federal",IFSC,"Instituto Federal de Educaçao Ciência e Tecnologia"
1740,592,"UNIVERSIDADE FEDERAL DE LAVRAS","Pública Federal",UFLA,Universidade
1741,4098," INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA FARROUPILHA","Pública Federal",IFFarroupilha,"Instituto Federal de Educaçao Ciência e Tecnologia"
1742,4358," INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS","Pública Federal","IF SUL DE MINAS","Instituto Federal de Educaçao Ciência e Tecnologia"
1743,1082," INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE","Pública Federal",IFRN,"Instituto Federal de Educaçao Ciência e Tecnologia"
1744,598,"UNIVERSIDADE FEDERAL DE ITAJUBÁ - UNIFEI","Pública Federal",UNIFEI,Universidade
1745,717,"FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE","Pública Federal",UFCSPA,Universidade
