NUM_CURSOS,CODIGO_IES,TIPO_CATEGORIA_ADM,REGIAO,UF,DEFICIENCIA_FISICA,DEFICIENCIA_AUDITIVA,DEFICIENCIA_VISUAL,DEFICIENCIA_COGNITIVA,DEFICIENCIA_MULTIPLA,RECURSOS_DEF_FISICA,RECURSOS_DEF_VISUAL,RECURSOS_DEF_AUDITIVA,RECURSOS_DEF_COGNITIVA,RECURSOS_DEF_MULTIPLA
19,1412,Privada com fins lucrativos,Sudeste,São Paulo,19.0,13.0,19.0,10.0,0.0,4.105263157894737,4.105263157894737,5.473684210526316,2.736842105263158,2.736842105263158
4,1413,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,1.0,0.0,0.0,0.75,1.25,0.75,0.5,0.5
37,1414,Privada com fins lucrativos,Norte,Rondônia,0.0,1.0,1.0,1.0,0.0,0.10810810810810811,0.05405405405405406,0.16216216216216217,0.05405405405405406,0.05405405405405406
5,1417,Privada sem fins lucrativos,Sul,Paraná,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1418,Privada com fins lucrativos,Sudeste,São Paulo,8.0,0.0,5.0,0.0,3.0,1.8,1.8,1.8,1.08,1.08
14,1419,Privada com fins lucrativos,Sul,Paraná,9.0,3.0,3.0,0.0,0.0,2.142857142857143,2.142857142857143,2.5,1.4285714285714286,1.4285714285714286
11,1420,,,,,,,,,,,,,
92,1422,Privada com fins lucrativos,Norte,Amazonas,32.0,22.0,17.0,6.0,1.0,0.043478260869565216,0.20652173913043478,0.6195652173913043,0.021739130434782608,0.021739130434782608
30,1423,,,,,,,,,,,,,
5,1425,Privada com fins lucrativos,Nordeste,Ceará,0.0,0.0,1.0,2.0,0.0,2.4,3.6,3.2,1.6,1.6
11,1426,Privada sem fins lucrativos,Centro-Oeste,Goiás,2.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.7272727272727273,0.8181818181818182,0.45454545454545453,0.45454545454545453
124,1427,Privada com fins lucrativos,Sul,Rio Grande do Sul,25.0,18.0,44.0,10.0,1.0,1.9838709677419355,2.0080645161290325,2.3306451612903225,1.3306451612903225,1.3306451612903225
3,1428,Privada com fins lucrativos,Centro-Oeste,Distrito Federal,0.0,1.0,0.0,0.0,0.0,1.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666
2,1429,,,,,,,,,,,,,
59,1430,,,,,,,,,,,,,
5,1432,Privada sem fins lucrativos,Sudeste,São Paulo,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
12,1433,,,,,,,,,,,,,
20,1434,,,,,,,,,,,,,
15,1436,Privada com fins lucrativos,Norte,Amazonas,1.0,1.0,1.0,1.0,0.0,0.4,0.2,0.6,0.2,0.2
13,1437,Privada com fins lucrativos,Sudeste,São Paulo,2.0,0.0,1.0,2.0,0.0,0.7692307692307693,0.5384615384615384,0.5384615384615384,0.46153846153846156,0.46153846153846156
4,1438,Privada com fins lucrativos,Sudeste,São Paulo,1.0,0.0,3.0,2.0,0.0,2.25,2.25,3.0,1.5,1.5
5,1439,Privada com fins lucrativos,Sudeste,São Paulo,1.0,0.0,6.0,1.0,1.0,1.6,1.4,2.0,1.0,1.0
5,1440,,,,,,,,,,,,,
2,1441,Privada com fins lucrativos,Nordeste,Piauí,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,2.0,2.0
1,1442,Privada com fins lucrativos,Centro-Oeste,Mato Grosso,6.0,1.0,4.0,2.0,0.0,6.0,6.0,8.0,4.0,4.0
17,1444,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,0.0,0.0,1.0,0.23529411764705882,0.11764705882352941,0.29411764705882354,0.11764705882352941,0.11764705882352941
11,1445,Privada sem fins lucrativos,Sudeste,São Paulo,1.0,2.0,3.0,3.0,0.0,1.0909090909090908,0.7272727272727273,1.7272727272727273,0.5454545454545454,0.5454545454545454
48,1446,Privada com fins lucrativos,Centro-Oeste,Distrito Federal,14.0,14.0,11.0,1.0,0.0,1125,1625,1.4375,0.75,0.75
5,1449,,,,,,,,,,,,,
21,1450,,,,,,,,,,,,,
18,1452,Privada com fins lucrativos,Nordeste,Maranhão,16.0,10.0,21.0,14.0,0.0,4.0,4.0,5.333333333333333,2.6666666666666665,2.6666666666666665
3,1454,Privada sem fins lucrativos,Nordeste,Pernambuco,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333
8,1455,,,,,,,,,,,,,
5,1456,Privada com fins lucrativos,Sudeste,São Paulo,1.0,1.0,4.0,0.0,0.0,4.8,4.8,6.4,3.2,3.2
17,1457,,,,,,,,,,,,,
12,1459,,,,,,,,,,,,,
26,1461,Privada com fins lucrativos,Nordeste,Bahia,4.0,2.0,0.0,0.0,0.0,1.1538461538461537,1.3461538461538463,1.1538461538461537,0.7692307692307693,0.7692307692307693
12,1462,Privada com fins lucrativos,Nordeste,Paraíba,0.0,1.0,2.0,0.0,0.0,1.0,1.3333333333333333,1.1666666666666667,0.6666666666666666,0.6666666666666666
2,1463,,,,,,,,,,,,,
8,1465,,,,,,,,,,,,,
13,1468,Privada com fins lucrativos,Sudeste,Minas Gerais,11.0,9.0,13.0,12.0,2.0,0.0,0.07692307692307693,0.8461538461538461,0.0,0.0
8,1469,Privada com fins lucrativos,Sul,Santa Catarina,1.0,0.0,2.0,0.0,0.0,875,1.0,875,0.5,0.5
83,1472,Privada com fins lucrativos,Sul,Santa Catarina,502.0,883.0,616.0,318.0,27.0,4.9879518072289155,6.325301204819277,7.0,3.397590361445783,3.397590361445783
2,1476,,,,,,,,,,,,,
7,1477,Privada sem fins lucrativos,Centro-Oeste,Distrito Federal,0.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857
19,1478,Privada com fins lucrativos,Sudeste,São Paulo,19.0,10.0,18.0,5.0,0.0,3.1578947368421053,3.1578947368421053,4.2105263157894735,2.1052631578947367,2.1052631578947367
10,1484,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,0.0,4.0,0.0,0.0,0.3,0.0,0.0,0.0
10,1486,Privada com fins lucrativos,Sudeste,Espírito Santo,3.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.2,1.2
43,1487,Privada com fins lucrativos,Sul,Paraná,0.0,1.0,4.0,0.0,0.0,0.13953488372093023,0.18604651162790697,0.20930232558139536,0.09302325581395349,0.09302325581395349
9,1488,,,,,,,,,,,,,
64,1490,Privada com fins lucrativos,Sudeste,São Paulo,0.0,1.0,0.0,0.0,0.0,0.09375,0.078125,0.078125,0.0625,0.0625
101,1491,Privada com fins lucrativos,Sul,Paraná,190.0,73.0,166.0,99.0,9.0,4.396039603960396,6.594059405940594,5.861386138613861,2.9306930693069306,2.9306930693069306
24,1492,Privada com fins lucrativos,Sudeste,Minas Gerais,27.0,16.0,35.0,17.0,0.0,5.25,5.25,7.0,3.5,3.5
22,1493,Privada com fins lucrativos,Centro-Oeste,Goiás,0.0,0.0,5.0,1.0,1.0,0.4090909090909091,0.5454545454545454,0.4090909090909091,0.2727272727272727,0.2727272727272727
23,1494,Privada sem fins lucrativos,Sudeste,Espírito Santo,1.0,1.0,1.0,0.0,0.0,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.34782608695652173,0.34782608695652173
4,1496,Privada com fins lucrativos,Sudeste,Espírito Santo,2.0,0.0,1.0,0.0,0.0,1.25,1.25,1.25,0.75,0.75
3,1497,,,,,,,,,,,,,
24,1498,,,,,,,,,,,,,
19,1499,Privada com fins lucrativos,Sudeste,São Paulo,24.0,4.0,16.0,6.0,0.0,3.789473684210526,3.789473684210526,5.052631578947368,2.526315789473684,2.526315789473684
13,1500,Privada com fins lucrativos,Sul,Paraná,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1502,Privada com fins lucrativos,Sudeste,São Paulo,1.0,1.0,4.0,2.0,0.0,2.5,2.5,3.3333333333333335,1.6666666666666667,1.6666666666666667
25,1504,Privada sem fins lucrativos,Nordeste,Alagoas,2.0,1.0,1.0,0.0,0.0,0.0,0.04,0.32,0.0,0.0
7,1506,Privada sem fins lucrativos,Sul,Santa Catarina,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.2857142857142857
10,1507,Privada sem fins lucrativos,Centro-Oeste,Distrito Federal,0.0,0.0,0.0,1.0,0.0,0.6,0.7,0.8,0.4,0.4
40,1508,,,,,,,,,,,,,
39,1509,Privada com fins lucrativos,Sudeste,Minas Gerais,8.0,2.0,4.0,0.0,1.0,1.3846153846153846,2.076923076923077,1.8461538461538463,0.9230769230769231,0.9230769230769231
90,1510,Privada com fins lucrativos,Sul,Santa Catarina,14.0,6.0,6.0,2.0,0.0,1.0666666666666667,1.4333333333333333,1.3777777777777778,0.6888888888888889,0.6888888888888889
7,1513,Privada com fins lucrativos,Nordeste,Piauí,3.0,3.0,3.0,2.0,0.0,3.4285714285714284,3.4285714285714284,4.571428571428571,2.2857142857142856,2.2857142857142856
15,1514,Privada com fins lucrativos,Sudeste,Espírito Santo,6.0,2.0,5.0,2.0,0.0,2.4,3.2,3.2,1.6,1.6
8,1515,Privada com fins lucrativos,Norte,Rondônia,0.0,0.0,0.0,1.0,0.0,0.0,0.25,125,0.0,0.0
9,1518,Privada com fins lucrativos,Centro-Oeste,Distrito Federal,3.0,5.0,7.0,7.0,0.0,3.3333333333333335,3.3333333333333335,4.444444444444445,2.2222222222222223,2.2222222222222223
20,1519,Privada com fins lucrativos,Sul,Paraná,2.0,0.0,2.0,0.0,0.0,0.25,0.2,0.25,0.15,0.15
1,1520,,,,,,,,,,,,,
21,1521,Privada com fins lucrativos,Norte,Pará,1.0,3.0,2.0,2.0,0.0,1.1428571428571428,0.8571428571428571,1.4285714285714286,0.8571428571428571,0.8571428571428571
2,1523,Privada com fins lucrativos,Sul,Paraná,0.0,0.0,0.0,5.0,0.0,3.0,3.5,4.0,2.0,2.0
1,1526,,,,,,,,,,,,,
5,1530,,,,,,,,,,,,,
10,1535,,,,,,,,,,,,,
14,1536,,,,,,,,,,,,,
40,1538,Privada sem fins lucrativos,Centro-Oeste,Distrito Federal,4.0,0.0,1.0,0.0,1.0,0.3,0.35,0.4,0.2,0.2
6,1540,,,,,,,,,,,,,
17,1541,,,,,,,,,,,,,
27,1542,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,5.0,2.0,4.0,0.0,0.0,1.5555555555555556,1.2962962962962963,1.2962962962962963,1.037037037037037,1.037037037037037
4,1545,,,,,,,,,,,,,
7,1546,,,,,,,,,,,,,
5,1547,Privada com fins lucrativos,Nordeste,Ceará,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.4,1.2,1.2
1,1550,,,,,,,,,,,,,
16,1552,,,,,,,,,,,,,
29,1554,,,,,,,,,,,,,
15,1556,,,,,,,,,,,,,
48,1557,Privada sem fins lucrativos,Sudeste,Minas Gerais,20.0,11.0,19.0,22.0,5.0,2875,4.291666666666667,3.8333333333333335,1.9166666666666667,1.9166666666666667
9,1558,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,3.0,4.0,0.0,1.0,1.7777777777777777,2.6666666666666665,2.2222222222222223,0.8888888888888888,0.8888888888888888
23,1559,Privada sem fins lucrativos,Sudeste,Espírito Santo,0.0,2.0,7.0,0.0,0.0,2.0869565217391304,3.130434782608696,2.782608695652174,1.391304347826087,1.391304347826087
28,1561,,,,,,,,,,,,,
3,1562,,,,,,,,,,,,,
23,1563,Privada com fins lucrativos,Nordeste,Piauí,1.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.34782608695652173,0.34782608695652173,0.17391304347826086,0.17391304347826086
6,1564,,,,,,,,,,,,,
1,1565,Privada com fins lucrativos,Nordeste,Bahia,11.0,1.0,8.0,2.0,0.0,6.0,6.0,8.0,4.0,4.0
8,1568,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,1.0,3.0,1.0,0.0,2.5,3.75,3125,1.25,1.25
6,1569,,,,,,,,,,,,,
8,1571,Privada com fins lucrativos,Nordeste,Bahia,7.0,3.0,13.0,7.0,0.0,4.5,4.5,6.0,3.0,3.0
9,1572,,,,,,,,,,,,,
17,1573,Privada sem fins lucrativos,Centro-Oeste,Goiás,0.0,0.0,0.0,2.0,0.0,0.23529411764705882,0.47058823529411764,0.4117647058823529,0.17647058823529413,0.17647058823529413
7,1574,,,,,,,,,,,,,
37,1575,Privada sem fins lucrativos,Sudeste,Minas Gerais,5.0,3.0,7.0,1.0,0.0,0.16216216216216217,0.5135135135135135,0.8918918918918919,0.10810810810810811,0.10810810810810811
1,1576,Privada sem fins lucrativos,Sudeste,Espírito Santo,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1577,,,,,,,,,,,,,
30,1578,Pública Federal,Sul,Rio Grande do Sul,7.0,2.0,2.0,3.0,0.0,0.7,0.8333333333333334,0.6666666666666666,0.5,0.5
3,1580,,,,,,,,,,,,,
6,1581,,,,,,,,,,,,,
6,1583,Pública Estadual,Sudeste,São Paulo,1.0,1.0,2.0,0.0,0.0,3.1666666666666665,2.1666666666666665,2.0,2.0,2.0
6,1584,,,,,,,,,,,,,
4,1585,,,,,,,,,,,,,
24,1586,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0
6,1587,Privada com fins lucrativos,Centro-Oeste,Mato Grosso,1.0,2.0,4.0,2.0,0.0,5.0,5.0,6.666666666666667,3.3333333333333335,3.3333333333333335
18,1590,Privada com fins lucrativos,Nordeste,Maranhão,6.0,3.0,4.0,2.0,1.0,1.3888888888888888,1.1111111111111112,1.1666666666666667,0.8333333333333334,0.8333333333333334
10,1591,Privada sem fins lucrativos,Norte,Amapá,6.0,0.0,0.0,0.0,1.0,2.5,2.0,2.0,1.5,1.5
1,1592,,,,,,,,,,,,,
1,1596,,,,,,,,,,,,,
7,1597,,,,,,,,,,,,,
21,1598,Privada com fins lucrativos,Sudeste,Minas Gerais,2.0,2.0,3.0,0.0,0.0,0.7142857142857143,0.9523809523809523,1.1904761904761905,0.47619047619047616,0.47619047619047616
14,1599,,,,,,,,,,,,,
13,1600,,,,,,,,,,,,,
9,1601,,,,,,,,,,,,,
1,1605,,,,,,,,,,,,,
7,1606,,,,,,,,,,,,,
1,1607,,,,,,,,,,,,,
2,1609,,,,,,,,,,,,,
1,1610,,,,,,,,,,,,,
4,1611,,,,,,,,,,,,,
12,1612,Privada sem fins lucrativos,Sul,Paraná,3.0,7.0,1.0,6.0,0.0,4.0,5.916666666666667,5.333333333333333,2.6666666666666665,2.6666666666666665
6,1613,Privada sem fins lucrativos,Sul,Paraná,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1614,Privada sem fins lucrativos,Sul,Paraná,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0
10,1615,,,,,,,,,,,,,
14,1618,Privada com fins lucrativos,Sul,Santa Catarina,3.0,2.0,1.0,0.0,0.0,0.8571428571428571,1.1428571428571428,1.4285714285714286,0.5714285714285714,0.5714285714285714
4,1619,,,,,,,,,,,,,
2,1620,Privada com fins lucrativos,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.0,1.0,1.0
4,1621,,,,,,,,,,,,,
1,1622,,,,,,,,,,,,,
1,1623,,,,,,,,,,,,,
9,1624,Privada sem fins lucrativos,Sudeste,São Paulo,4.0,3.0,2.0,1.0,0.0,3.3333333333333335,3.888888888888889,3.3333333333333335,2.2222222222222223,2.2222222222222223
1,1628,,,,,,,,,,,,,
21,1632,Privada com fins lucrativos,Sul,Paraná,16.0,7.0,26.0,16.0,0.0,4.285714285714286,4.285714285714286,5.714285714285714,2.857142857142857,2.857142857142857
3,1637,Privada com fins lucrativos,Nordeste,Alagoas,0.0,0.0,1.0,0.0,0.0,1.6666666666666667,2.0,1.6666666666666667,1.0,1.0
1,1638,,,,,,,,,,,,,
6,1639,,,,,,,,,,,,,
25,1640,Privada com fins lucrativos,Nordeste,Bahia,1.0,0.0,5.0,1.0,0.0,0.24,0.24,0.72,0.24,0.24
9,1641,Privada sem fins lucrativos,Nordeste,Bahia,1.0,0.0,1.0,1.0,0.0,1.7777777777777777,1.7777777777777777,2.4444444444444446,1.1111111111111112,1.1111111111111112
13,1642,Privada com fins lucrativos,Nordeste,Bahia,1.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693
14,1643,,,,,,,,,,,,,
2,1644,Privada com fins lucrativos,Nordeste,Bahia,0.0,0.0,1.0,2.0,0.0,3.0,3.0,4.0,2.0,2.0
13,1645,Privada com fins lucrativos,Nordeste,Bahia,1.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.5384615384615384,0.46153846153846156,0.3076923076923077,0.3076923076923077
4,1646,Pública Municipal,Norte,Tocantins,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1647,Privada com fins lucrativos,Nordeste,Ceará,0.0,0.0,1.0,0.0,0.0,375,0.5,0.4375,0.25,0.25
3,1653,,,,,,,,,,,,,
1,1655,,,,,,,,,,,,,
17,1656,,,,,,,,,,,,,
13,1657,,,,,,,,,,,,,
31,1658,Privada com fins lucrativos,Nordeste,Ceará,0.0,0.0,1.0,0.0,0.0,0.16129032258064516,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.0967741935483871
13,1659,Privada com fins lucrativos,Sudeste,São Paulo,2.0,2.0,2.0,0.0,0.0,1.8461538461538463,2.1538461538461537,1.8461538461538463,1.2307692307692308,1.2307692307692308
26,1660,Privada com fins lucrativos,Centro-Oeste,Distrito Federal,11.0,7.0,9.0,2.0,0.0,2.5384615384615383,2.9615384615384617,2.5384615384615383,1.6923076923076923,1.6923076923076923
9,1661,Privada sem fins lucrativos,Centro-Oeste,Distrito Federal,3.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.4444444444444444,0.4444444444444444
21,1663,Privada com fins lucrativos,Centro-Oeste,Goiás,0.0,0.0,1.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.38095238095238093,0.38095238095238093
6,1664,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,1.0,5.0,6.0,0.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666
27,1666,Privada com fins lucrativos,Sudeste,Minas Gerais,4.0,1.0,3.0,0.0,0.0,0.9629629629629629,1.1481481481481481,0.9259259259259259,0.7037037037037037,0.7037037037037037
2,1668,Privada com fins lucrativos,Sudeste,Minas Gerais,8.0,2.0,8.0,4.0,0.0,3.0,3.0,4.0,2.0,2.0
1,1669,,,,,,,,,,,,,
6,1670,,,,,,,,,,,,,
15,1672,Privada sem fins lucrativos,Norte,Pará,0.0,1.0,0.0,0.0,0.0,0.2,0.26666666666666666,0.2,0.13333333333333333,0.13333333333333333
19,1675,Privada sem fins lucrativos,Nordeste,Pernambuco,0.0,0.0,4.0,0.0,3.0,0.7368421052631579,0.5789473684210527,0.6842105263157895,0.5263157894736842,0.5263157894736842
23,1676,,,,,,,,,,,,,
7,1677,Privada com fins lucrativos,Nordeste,Piauí,1.0,0.0,2.0,0.0,0.0,0.8571428571428571,1.1428571428571428,1.1428571428571428,0.5714285714285714,0.5714285714285714
3,1679,,,,,,,,,,,,,
19,1680,,,,,,,,,,,,,
9,1682,,,,,,,,,,,,,
20,1683,Privada com fins lucrativos,Nordeste,Piauí,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0
1,1686,,,,,,,,,,,,,
24,1690,Privada com fins lucrativos,Sudeste,São Paulo,0.0,1.0,2.0,1.0,0.0,1.0,1.5,1.3333333333333333,0.6666666666666666,0.6666666666666666
9,1692,Privada com fins lucrativos,Sudeste,São Paulo,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.4444444444444444,0.4444444444444444
3,1693,,,,,,,,,,,,,
12,1694,Privada com fins lucrativos,Sul,Santa Catarina,2.0,1.0,0.0,2.0,0.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.0,1.0
3,1696,Privada com fins lucrativos,Centro-Oeste,Goiás,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1697,Privada sem fins lucrativos,Nordeste,Pernambuco,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
8,1699,,,,,,,,,,,,,
11,1700,Privada com fins lucrativos,Sudeste,Minas Gerais,1.0,1.0,2.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.8181818181818182,0.2727272727272727,0.2727272727272727
25,1702,Privada com fins lucrativos,Norte,Roraima,6.0,2.0,5.0,0.0,0.0,1.4,1.12,1.68,0.84,0.84
18,1703,Privada sem fins lucrativos,Centro-Oeste,Goiás,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.1111111111111111
1,1706,,,,,,,,,,,,,
2,1707,,,,,,,,,,,,,
14,1708,Privada com fins lucrativos,Nordeste,Pernambuco,2.0,1.0,1.0,0.0,0.0,1.2857142857142858,1.7142857142857142,1.5,0.8571428571428571,0.8571428571428571
20,1709,Privada com fins lucrativos,Nordeste,Pernambuco,5.0,5.0,0.0,0.0,0.0,0.45,0.35,0.75,0.35,0.35
4,1710,Privada com fins lucrativos,Centro-Oeste,Distrito Federal,5.0,2.0,6.0,2.0,0.0,6.0,6.0,8.0,4.0,4.0
14,1711,,,,,,,,,,,,,
5,1712,,,,,,,,,,,,,
5,1713,Privada com fins lucrativos,Sudeste,São Paulo,0.0,0.0,2.0,0.0,0.0,0.8,0.4,0.6,0.4,0.4
3,1714,Privada sem fins lucrativos,Sul,Paraná,2.0,0.0,0.0,3.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
37,1716,Privada sem fins lucrativos,Sul,Paraná,9.0,5.0,17.0,3.0,1.0,1.8918918918918919,1.135135135135135,1.5675675675675675,1.135135135135135,1.135135135135135
26,1717,,,,,,,,,,,,,
9,1718,Privada com fins lucrativos,Nordeste,Bahia,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.4444444444444444,0.8888888888888888,0.4444444444444444,0.4444444444444444
6,1720,,,,,,,,,,,,,
8,1721,,,,,,,,,,,,,
5,1723,Privada sem fins lucrativos,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,1.2,1.6,1.6,0.8,0.8
3,1725,,,,,,,,,,,,,
11,1726,,,,,,,,,,,,,
4,1727,,,,,,,,,,,,,
12,1728,Privada com fins lucrativos,Norte,Rondônia,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0
2,1731,Privada com fins lucrativos,Centro-Oeste,Mato Grosso,1.0,0.0,2.0,0.0,0.0,6.0,6.0,8.0,4.0,4.0
7,1732,,,,,,,,,,,,,
5,1733,Privada com fins lucrativos,Sul,Paraná,0.0,0.0,2.0,0.0,1.0,2.4,3.6,3.2,1.6,1.6
28,1734,Privada com fins lucrativos,Nordeste,Piauí,1.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.21428571428571427,0.42857142857142855,0.14285714285714285,0.14285714285714285
15,1735,Privada com fins lucrativos,Nordeste,Ceará,0.0,1.0,0.0,0.0,0.0,0.4,0.6,0.5333333333333333,0.26666666666666666,0.26666666666666666
11,1736,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,1.0,1.0,0.0,1.0,0.0,1.3636363636363635,1.9090909090909092,1.7272727272727273,0.9090909090909091,0.9090909090909091
6,1738,,,,,,,,,,,,,
8,1739,,,,,,,,,,,,,
29,1742,Privada com fins lucrativos,Sudeste,São Paulo,2.0,0.0,10.0,4.0,0.0,2.206896551724138,2.2413793103448274,2.5517241379310347,1.4482758620689655,1.4482758620689655
5,1743,,,,,,,,,,,,,
3,1745,,,,,,,,,,,,,
4,1749,Privada sem fins lucrativos,Nordeste,Pernambuco,1.0,0.0,0.0,0.0,0.0,0.5,0.75,1.0,0.25,0.25
3,1752,,,,,,,,,,,,,
8,1753,Privada com fins lucrativos,Nordeste,Paraíba,12.0,0.0,1.0,0.0,0.0,4.5,6.75,6.0,3.0,3.0
2,1756,,,,,,,,,,,,,
15,1758,Privada com fins lucrativos,Nordeste,Bahia,4.0,1.0,8.0,0.0,0.0,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333
22,1759,Privada sem fins lucrativos,Sul,Paraná,0.0,0.0,0.0,1.0,0.0,0.2727272727272727,0.3181818181818182,0.36363636363636365,0.18181818181818182,0.18181818181818182
18,1762,Privada com fins lucrativos,Sudeste,São Paulo,2.0,0.0,4.0,1.0,0.0,2.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.3333333333333333
2,1763,,,,,,,,,,,,,
3,1766,Privada sem fins lucrativos,Sudeste,Espírito Santo,0.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
12,1767,Privada com fins lucrativos,Centro-Oeste,Mato Grosso,9.0,5.0,17.0,8.0,0.0,5.0,5.0,6.666666666666667,3.3333333333333335,3.3333333333333335
62,1772,Privada com fins lucrativos,Nordeste,Ceará,1.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0967741935483871,0.08064516129032258,0.06451612903225806,0.06451612903225806
14,1773,Privada com fins lucrativos,Sul,Santa Catarina,1.0,0.0,0.0,1.0,0.0,0.7142857142857143,0.8571428571428571,1.0,0.42857142857142855,0.42857142857142855
10,1774,Privada com fins lucrativos,Sul,Paraná,16.0,5.0,21.0,4.0,1.0,5.4,5.4,7.2,3.6,3.6
48,1775,,,,,,,,,,,,,
7,1776,Privada com fins lucrativos,Sudeste,São Paulo,3.0,1.0,1.0,1.0,0.0,3.4285714285714284,3.4285714285714284,4.571428571428571,2.2857142857142856,2.2857142857142856
14,1777,Privada com fins lucrativos,Sul,Santa Catarina,1.0,1.0,4.0,5.0,0.0,2.5714285714285716,3.4285714285714284,3.4285714285714284,1.7142857142857142,1.7142857142857142
3,1779,Privada com fins lucrativos,Centro-Oeste,Distrito Federal,2.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666
8,1780,,,,,,,,,,,,,
1,1781,,,,,,,,,,,,,
9,1783,Privada sem fins lucrativos,Sul,Santa Catarina,0.0,0.0,1.0,1.0,0.0,1.0,0.8888888888888888,1.4444444444444444,0.6666666666666666,0.6666666666666666
5,1785,,,,,,,,,,,,,
3,1786,Privada sem fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333
10,1788,Privada com fins lucrativos,Sudeste,São Paulo,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1789,Privada com fins lucrativos,Sul,Paraná,0.0,2.0,0.0,0.0,0.0,1.1666666666666667,1.0,1.5,0.8333333333333334,0.8333333333333334
12,1790,Privada sem fins lucrativos,Nordeste,Bahia,1.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
2,1797,Privada com fins lucrativos,Sul,Paraná,1.0,1.0,1.0,0.0,0.0,4.0,4.0,3.0,3.0,3.0
2,1798,,,,,,,,,,,,,
3,1800,,,,,,,,,,,,,
3,1801,,,,,,,,,,,,,
