NUM_CURSOS,CODIGO_IES,DEFICIENCIA_FISICA,DEFICIENCIA_VISUAL,DEFICIENCIA_AUDITIVA,DEFICIENCIA_COGNITIVA,DEFICIENCIA_MULTIPLA,RECURSOS_DEF_FISICA,RECURSOS_DEF_VISUAL,RECURSOS_DEF_AUDITIVA,RECURSOS_DEF_COGNITIVA,RECURSOS_DEF_MULTIPLA,CLASS
9,2636,0.0,0.0,1.0,2.0,1.0,2.6666666666666665,4.0,3.555555555555556,1.7777777777777777,1.7777777777777777,3
4,2647,2.0,1.0,4.0,0.0,0.0,10.5,14.0,8.75,7.0,7.0,0
2,2652,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
12,2676,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666,0
14,2687,0.0,2.0,1.0,1.0,0.0,1.7142857142857142,2.571428571428572,2.2857142857142856,1.1428571428571428,1.1428571428571428,1
2,2688,2.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,3
1,2702,4.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1
3,2703,0.0,1.0,0.0,0.0,0.0,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,2
9,2723,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.4444444444444444,1
10,2724,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0
5,2741,0.0,2.0,0.0,0.0,0.0,2.4,3.4,3.0,1.6,1.6,2
16,2745,4.0,1.0,0.0,0.0,0.0,1875.0,2.1875,1875.0,1.25,1.25,3
13,2755,1.0,3.0,0.0,0.0,0.0,1.8461538461538465,2.4615384615384617,2.4615384615384617,1.2307692307692308,1.2307692307692308,0
14,2756,20.0,18.0,5.0,6.0,0.0,17.571428571428573,17.571428571428573,23.428571428571427,11.714285714285714,11.714285714285714,2
5,2763,1.0,1.0,0.0,0.0,0.0,2.0,2.8,2.4,1.4,1.4,0
16,2766,0.0,1.0,0.0,0.0,0.0,0.0625,0.1875,0.3125,0.0625,0.0625,3
12,2770,1.0,0.0,1.0,1.0,0.0,1.5,1.75,1.75,1.0,1.0,1
26,2773,19.0,19.0,5.0,10.0,0.0,11.538461538461538,11.538461538461538,15.384615384615383,7.6923076923076925,7.6923076923076925,0
18,2774,1.0,2.0,2.0,1.0,0.0,2.0,3.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,3
5,2787,0.0,0.0,1.0,0.0,0.0,0.4,0.2,0.4,0.2,0.2,1
6,2791,2.0,7.0,2.0,0.0,0.0,11.0,11.0,14.666666666666666,7.333333333333333,7.333333333333333,1
16,2794,22.0,19.0,4.0,9.0,0.0,17.25,17.25,23.0,11.5,11.5,1
15,2796,0.0,1.0,0.0,0.0,0.0,0.4,0.4666666666666667,0.4666666666666667,0.2666666666666666,0.2666666666666666,0
1,2806,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3
9,2811,0.0,1.0,0.0,0.0,0.0,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,1
7,2814,3.0,6.0,1.0,3.0,0.0,11.142857142857142,11.142857142857142,13.0,7.428571428571429,7.428571428571429,0
3,2827,8.0,0.0,0.0,0.0,0.0,13.333333333333334,18.666666666666668,16.0,8.0,8.0,1
2,2831,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.5,1
6,2832,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.3333333333333333,0.0,0.0,3
86,2835,13.0,3.0,3.0,1.0,0.0,0.0,0.0930232558139534,0.3953488372093023,0.0,0.0,3
5,2843,3.0,0.0,3.0,8.0,0.0,9.6,9.6,9.6,4.8,4.8,0
1,2849,1.0,5.0,0.0,0.0,0.0,36.0,42.0,30.0,24.0,24.0,0
13,2855,1.0,1.0,2.0,0.0,0.0,0.9230769230769232,0.9230769230769232,0.9230769230769232,0.6923076923076923,0.6923076923076923,1
8,2886,0.0,1.0,1.0,0.0,0.0,1.5,2.0,1.75,1.0,1.0,2
19,2915,1.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.4736842105263157,0.4210526315789473,0.2105263157894736,0.2105263157894736,0
9,2918,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.4444444444444444,3
13,2935,1.0,1.0,4.0,3.0,1.0,4.153846153846154,4.153846153846154,4.153846153846154,2.769230769230769,2.769230769230769,0
25,2944,18.0,29.0,8.0,12.0,0.0,13.68,13.68,18.24,9.12,9.12,0
102,2950,0.0,0.0,3.0,0.0,0.0,0.1764705882352941,0.2647058823529412,0.2352941176470588,0.1176470588235294,0.1176470588235294,1
8,2971,1.0,1.0,0.0,0.0,0.0,1.0,1125.0,875.0,625.0,625.0,2
9,2973,2.0,8.0,2.0,1.0,0.0,8.0,8.0,10.666666666666666,5.333333333333333,5.333333333333333,3
5,2974,5.0,12.0,3.0,5.0,0.0,24.0,24.0,32.0,16.0,16.0,0
10,3008,0.0,2.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.2,0
27,3034,27.0,25.0,10.0,13.0,0.0,14.666666666666666,14.666666666666666,19.55555555555556,9.77777777777778,9.77777777777778,1
1,3039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
40,3099,3.0,5.0,0.0,1.0,0.0,1.35,2025.0,1.8,0.9,0.9,1
24,3149,23.0,27.0,9.0,14.0,0.0,15.0,15.0,20.0,10.0,10.0,3
59,3151,25.0,21.0,13.0,7.0,2.0,6.915254237288136,10.322033898305085,9.220338983050848,4.610169491525424,4.610169491525424,1
4,3159,1.0,0.0,2.0,1.0,0.0,5.0,4.0,5.5,3.0,3.0,2
25,3160,2.0,2.0,2.0,0.0,2.0,0.08,0.32,0.44,0.04,0.04,3
16,3161,17.0,9.0,3.0,1.0,0.0,1.3125,1.4375,5375.0,1.1875,1.1875,0
55,3162,23.0,4.0,11.0,1.0,1.0,1.2363636363636363,0.9636363636363636,1.8363636363636364,0.7454545454545455,0.7454545454545455,3
20,3163,9.0,8.0,6.0,6.0,1.0,1.65,1.6,4.35,0.9,0.9,3
61,3164,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
28,3165,16.0,31.0,17.0,6.0,16.0,2.9642857142857144,2.75,4.5,1.8214285714285716,1.8214285714285716,0
9,3170,1.0,0.0,1.0,0.0,0.0,1.3333333333333333,2.0,1.7777777777777777,0.8888888888888888,0.8888888888888888,1
3,3171,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.3333333333333333,3
247,3172,3.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2
18,3183,11.0,4.0,4.0,0.0,1.0,2.2222222222222223,2.7777777777777777,3.111111111111111,1.3888888888888888,1.3888888888888888,2
14,3184,9.0,4.0,4.0,1.0,0.0,1.1428571428571428,0.7857142857142857,2.7142857142857144,0.5714285714285714,0.5714285714285714,2
2,3186,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2
45,3188,32.0,15.0,126.0,4.0,0.0,2.0444444444444443,1.7777777777777777,10.666666666666666,1.3111111111111111,1.3111111111111111,0
54,3189,5.0,8.0,2.0,5.0,0.0,0.9629629629629628,1.1851851851851851,1.2407407407407407,0.6296296296296297,0.6296296296296297,3
2,3192,0.0,1.0,0.0,0.0,0.0,3.0,4.0,4.0,2.0,2.0,0
15,3193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0
11,3194,2.0,1.0,0.0,2.0,0.0,1.0909090909090908,0.7272727272727273,1.4545454545454546,0.7272727272727273,0.7272727272727273,2
2,3223,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,3230,2.0,0.0,0.0,0.0,0.0,12.0,10.0,10.0,8.0,8.0,2
3,3232,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.0,2
10,3252,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.1,0.1,1
34,3279,2.0,5.0,6.0,2.0,0.0,0.5882352941176471,0.6764705882352942,0.8529411764705882,0.4411764705882353,0.4411764705882353,0
6,3295,0.0,0.0,0.0,1.0,0.0,1.0,1.5,1.3333333333333333,0.6666666666666666,0.6666666666666666,3
16,3303,4.0,4.0,4.0,88.0,0.0,33.0,49.5,44.0,22.0,22.0,0
20,3304,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0
5,3308,1.0,0.0,0.0,0.0,0.0,0.6,1.0,1.2,0.4,0.4,1
7,3319,1.0,2.0,0.0,0.0,0.0,0.4285714285714285,0.4285714285714285,1.2857142857142858,0.4285714285714285,0.4285714285714285,2
5,3332,0.0,0.0,0.0,1.0,1.0,0.0,0.2,1.0,0.0,0.0,2
51,3333,2.0,0.0,1.0,0.0,0.0,0.2352941176470588,0.3725490196078431,0.3137254901960784,0.1568627450980392,0.1568627450980392,2
55,3336,16.0,7.0,2.0,3.0,1.0,0.5454545454545454,0.9272727272727272,0.5818181818181818,0.3636363636363636,0.3636363636363636,1
5,3337,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,3
18,3339,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.4444444444444444,0.2222222222222222,0.2222222222222222,0
12,3365,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.1666666666666666,0.1666666666666666,1
53,3368,1.0,0.0,2.0,6.0,0.0,0.320754716981132,0.1886792452830188,0.4528301886792453,0.1886792452830188,0.1886792452830188,3
40,3371,13.0,13.0,17.0,2.0,0.0,6.45,9675.0,8.6,4.3,4.3,1
28,3372,0.0,1.0,1.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2142857142857142,0.2142857142857142,0.2142857142857142,2
12,3375,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.25,0.1666666666666666,0.1666666666666666,0
1,3389,0.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,4.0,3
16,3396,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13,3430,0.0,0.0,0.0,1.0,0.0,0.4615384615384615,0.6153846153846154,0.6153846153846154,0.3076923076923077,0.3076923076923077,2
9,3432,2.0,0.0,0.0,1.0,2.0,0.7777777777777778,1.1111111111111112,0.6666666666666666,0.6666666666666666,0.6666666666666666,1
2,3436,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,2
9,3437,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0
19,3443,7.0,10.0,6.0,4.0,0.0,8.526315789473685,8.894736842105264,10.105263157894736,5.684210526315789,5.684210526315789,2
8,3495,0.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,125.0,125.0,1
1,3523,1.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,4.0,4.0,1
2,3525,1.0,0.0,0.0,0.0,0.0,2.0,1.5,2.0,1.0,1.0,3
19,3529,1.0,1.0,0.0,0.0,0.0,0.631578947368421,0.9473684210526316,0.7368421052631579,0.4210526315789473,0.4210526315789473,1
1,3585,1.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,2.0,2.0,2
2,3587,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
38,3588,2.0,5.0,0.0,3.0,0.0,1.5526315789473684,1.5263157894736843,1.8157894736842104,1.0263157894736843,1.0263157894736843,1
1,3590,1.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,2.0,2.0,3
27,3602,1.0,2.0,0.0,5.0,0.0,1.3333333333333333,2.0,1.7777777777777777,0.8888888888888888,0.8888888888888888,0
31,3603,30.0,30.0,16.0,8.0,0.0,14.129032258064516,14.129032258064516,18.83870967741936,9.419354838709678,9.419354838709678,3
12,3612,8.0,3.0,1.0,1.0,0.0,6.5,6.5,8.666666666666666,4.333333333333333,4.333333333333333,0
6,3625,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,0.1666666666666666,2
4,3644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5,3648,2.0,0.0,1.0,0.0,0.0,3.6,4.8,4.8,2.4,2.4,0
46,3649,53.0,189.0,47.0,4.0,5.0,38.60869565217392,57.869565217391305,51.47826086956522,25.73913043478261,25.73913043478261,2
7,3688,2.0,1.0,2.0,1.0,0.0,5.142857142857143,4.285714285714286,6.0,3.4285714285714284,3.4285714285714284,2
9,3741,3.0,9.0,3.0,2.0,0.0,9.333333333333334,9.333333333333334,12.444444444444445,6.222222222222222,6.222222222222222,2
6,3756,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,2
9,3757,2.0,2.0,0.0,1.0,0.0,2.6666666666666665,3.111111111111111,2.2222222222222223,1.7777777777777777,1.7777777777777777,0
11,3758,2.0,0.0,2.0,0.0,0.0,1.0909090909090908,1.4545454545454546,1.818181818181818,0.7272727272727273,0.7272727272727273,2
6,3769,1.0,0.0,0.0,1.0,0.0,1.6666666666666667,1.5,1.5,1.0,1.0,1
6,3777,0.0,0.0,1.0,0.0,0.0,1.0,1.3333333333333333,1.1666666666666667,0.6666666666666666,0.6666666666666666,2
12,3779,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,2
4,3784,0.0,1.0,0.0,0.0,0.0,1.5,2.0,1.75,1.0,1.0,3
18,3786,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4444444444444444,0.3888888888888889,0.2222222222222222,0.2222222222222222,0
7,3789,1.0,3.0,1.0,0.0,0.0,3.571428571428572,5.285714285714286,5.142857142857143,2.4285714285714284,2.4285714285714284,1
14,3797,1.0,2.0,1.0,0.0,0.0,1.1428571428571428,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.5714285714285714,0
15,3804,2.0,3.0,8.0,3.0,18.0,9.066666666666666,13.6,15.866666666666667,6.8,6.8,3
7,3805,0.0,1.0,1.0,0.0,0.0,1.4285714285714286,0.8571428571428571,1.4285714285714286,0.8571428571428571,0.8571428571428571,3
6,3815,0.0,1.0,0.0,0.0,0.0,1.0,1.5,1.3333333333333333,0.6666666666666666,0.6666666666666666,3
27,3817,48.0,1.0,0.0,0.0,0.0,0.0,2.037037037037037,3.3703703703703702,0.0,0.0,3
51,3840,41.0,37.0,14.0,15.0,2.0,11.176470588235292,11.941176470588236,10.529411764705882,7.411764705882353,7.411764705882353,1
1,3847,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2
70,3849,104.0,40.0,40.0,13.0,9.0,17.65714285714286,26.485714285714284,23.542857142857144,11.771428571428572,11.771428571428572,1
18,3853,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,1
5,3862,4.0,2.0,0.0,6.0,1.0,13.2,17.6,17.6,8.8,8.8,2
21,3875,5.0,10.0,5.0,0.0,0.0,2.0,2.952380952380953,3.9047619047619047,1.0476190476190477,1.0476190476190477,0
15,3876,16.0,17.0,9.0,1.0,0.0,5.733333333333333,5.733333333333333,8.6,2.8666666666666667,2.8666666666666667,1
10,3877,1.0,1.0,0.0,1.0,0.0,1.2,1.6,1.5,0.8,0.8,3
23,3879,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1739130434782608,0.0,0.0,2
12,3881,1.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.5833333333333334,0.9166666666666666,0.5833333333333334,0.5833333333333334,3
10,3921,1.0,0.0,1.0,0.0,0.0,0.8,0.8,1.0,0.6,0.6,2
9,3930,0.0,0.0,1.0,3.0,0.0,1.5555555555555556,1.8888888888888888,1.5555555555555556,0.7777777777777778,0.7777777777777778,2
5,3933,0.0,1.0,0.0,0.0,0.0,1.2,1.2,1.2,0.8,0.8,2
16,3936,10.0,6.0,4.0,4.0,0.0,7125.0,7125.0,9.5,4.75,4.75,2
14,3937,5.0,4.0,1.0,3.0,0.0,5.142857142857143,5.142857142857143,6.857142857142857,3.4285714285714284,3.4285714285714284,3
19,3948,0.0,0.0,2.0,1.0,0.0,0.3157894736842105,0.3157894736842105,0.4736842105263157,0.1578947368421052,0.1578947368421052,1
4,3954,0.0,0.0,1.0,0.0,0.0,0.75,0.5,1.0,0.5,0.5,0
16,3962,0.0,0.0,0.0,1.0,0.0,0.1875,125.0,125.0,125.0,125.0,1
33,3966,2.0,3.0,3.0,1.0,0.0,1.6363636363636365,2.1818181818181817,2.1818181818181817,1.0909090909090908,1.0909090909090908,2
8,3972,0.0,1.0,0.0,0.0,0.0,375.0,625.0,625.0,0.25,0.25,1
30,3974,13.0,9.0,6.0,0.0,0.0,0.0333333333333333,0.0333333333333333,2.8,0.0333333333333333,0.0333333333333333,3
22,3983,5.0,13.0,1.0,17.0,1.0,8.409090909090908,10.090909090909092,10.090909090909092,5.045454545454546,5.045454545454546,3
37,3984,40.0,19.0,6.0,6.0,1.0,1.837837837837838,2.216216216216216,3.4054054054054053,1.135135135135135,1.135135135135135,3
58,3985,7.0,9.0,5.0,12.0,5.0,2.2413793103448274,2.586206896551724,2.6206896551724137,1.4137931034482758,1.4137931034482758,2
12,3987,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.25,0.3333333333333333,0.1666666666666666,0.1666666666666666,2
8,3996,1.0,0.0,3.0,1.0,0.0,3.75,5625.0,5.0,2.5,2.5,2
24,3998,0.0,11.0,2.0,7.0,1.0,4.166666666666667,3.333333333333333,4.166666666666667,2.5,2.5,3
15,4000,0.0,1.0,0.0,0.0,0.0,0.4,0.6,0.5333333333333333,0.2666666666666666,0.2666666666666666,0
4,4006,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.75,0.25,0.25,1
4,4007,0.0,0.0,1.0,0.0,0.0,1.5,1.75,1.5,1.0,1.0,3
28,4010,2.0,3.0,0.0,0.0,0.0,1.0714285714285714,1.4285714285714286,1.25,0.7142857142857143,0.7142857142857143,1
10,4013,6.0,8.0,5.0,6.0,0.0,10.8,10.8,14.4,7.2,7.2,0
2,4016,8.0,5.0,349.0,0.0,1.0,1077.0,1615.5,1436.0,718.0,718.0,3
40,4017,6.0,3.0,2.0,0.0,0.0,1.65,2.2,2.2,1.1,1.1,0
4,4021,1.0,1.0,0.0,0.0,0.0,2.0,1.5,1.0,1.0,1.0,1
5,4022,0.0,1.0,1.0,0.0,0.0,0.8,0.4,0.4,0.4,0.4,0
4,4023,0.0,2.0,1.0,0.0,0.0,2.25,1.5,1.5,1.5,1.5,1
4,4024,1.0,6.0,0.0,0.0,0.0,7.0,8.75,5.25,5.25,5.25,0
3,4025,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6,4026,1.0,4.0,0.0,0.0,0.0,5.0,5.0,3.333333333333333,3.333333333333333,3.333333333333333,1
13,4037,7.0,10.0,8.0,9.0,0.0,14.307692307692308,14.307692307692308,19.07692307692308,9.538461538461538,9.538461538461538,3
1,4043,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,3.0,3
29,4045,0.0,4.0,1.0,3.0,0.0,0.8275862068965517,1.103448275862069,1.3793103448275863,0.5517241379310345,0.5517241379310345,2
7,4068,0.0,0.0,1.0,0.0,0.0,0.4285714285714285,0.2857142857142857,0.4285714285714285,0.2857142857142857,0.2857142857142857,0
9,4077,1.0,1.0,0.0,0.0,0.0,1.3333333333333333,2.0,1.5555555555555556,0.8888888888888888,0.8888888888888888,0
6,4086,1.0,0.0,0.0,0.0,1.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1
19,4093,0.0,1.0,0.0,1.0,1.0,0.9473684210526316,1.4210526315789471,1.263157894736842,0.631578947368421,0.631578947368421,2
8,4094,1.0,2.0,1.0,0.0,0.0,3.0,3.5,3.5,2.0,2.0,2
20,4096,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.25,0.15,0.15,1
54,4098,21.0,11.0,11.0,7.0,1.0,2.7777777777777777,2.5185185185185186,2.9444444444444446,1.7037037037037035,1.7037037037037035,0
8,4113,1.0,0.0,1.0,0.0,0.0,1.5,1.75,1.75,1.0,1.0,2
18,4118,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1
21,4121,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,0.0,0.0,1
21,4138,15.0,8.0,3.0,3.0,0.0,7.142857142857143,7.142857142857143,9.523809523809524,4.761904761904762,4.761904761904762,0
24,4141,26.0,23.0,9.0,9.0,0.0,15.0,15.0,20.0,10.0,10.0,3
17,4153,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4705882352941176,0.0,0.0,0
9,4157,2.0,1.0,0.0,0.0,0.0,2.0,2.6666666666666665,2.6666666666666665,1.3333333333333333,1.3333333333333333,1
8,4162,1.0,1.0,0.0,2.0,0.0,2.5,1.5,3.0,1.5,1.5,2
16,4163,3.0,2.0,3.0,0.0,2.0,3.75,3.75,3.75,2.5,2.5,2
24,4169,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.5,0.75,0.75,3
13,4197,0.0,0.0,0.0,1.0,0.0,0.0,0.0769230769230769,0.1538461538461538,0.0,0.0,3
9,4251,3.0,2.0,3.0,1.0,0.0,6.0,6.0,8.0,4.0,4.0,0
16,4255,0.0,3.0,1.0,2.0,0.0,1.6875,1.0625,1.5,1.0,1.0,2
12,4259,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,2
6,4261,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,2
25,4277,4.0,0.0,1.0,0.0,0.0,1.0,1.4,1.2,0.6,0.6,0
3,4294,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1
2,4329,0.0,1.0,0.0,0.0,0.0,1.0,1.5,1.0,0.5,0.5,0
11,4330,0.0,0.0,4.0,0.0,0.0,1.4545454545454546,0.7272727272727273,1.4545454545454546,0.7272727272727273,0.7272727272727273,0
43,4358,15.0,11.0,5.0,14.0,1.0,2.813953488372093,3.232558139534884,3.5348837209302326,1.8837209302325584,1.8837209302325584,2
24,4362,19.0,31.0,11.0,10.0,0.0,17.0,17.0,22.666666666666668,11.333333333333334,11.333333333333334,0
16,4367,6.0,1.0,4.0,1.0,0.0,3.1875,2.4375,3.0,1.6875,1.6875,2
16,4396,0.0,0.0,2.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,2
8,4399,2.0,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.25,0.25,0
14,4411,0.0,0.0,0.0,1.0,0.0,0.4285714285714285,0.6428571428571429,0.5714285714285714,0.2857142857142857,0.2857142857142857,1
13,4420,5.0,1.0,0.0,0.0,0.0,1.0769230769230769,0.5384615384615384,1.3846153846153846,0.5384615384615384,0.5384615384615384,0
4,4428,1.0,0.0,0.0,2.0,0.0,3.75,3.0,3.75,2.25,2.25,3
15,4429,9.0,7.0,7.0,3.0,0.0,10.4,15.466666666666669,13.866666666666667,6.933333333333334,6.933333333333334,1
13,4452,5.0,2.0,2.0,1.0,0.0,3.692307692307693,3.692307692307693,4.923076923076923,2.4615384615384617,2.4615384615384617,0
9,4460,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.4444444444444444,0.4444444444444444,0
12,4495,5.0,6.0,3.0,1.0,0.0,7.5,7.5,10.0,5.0,5.0,0
5,4496,0.0,1.0,0.0,0.0,0.0,0.6,0.8,0.6,0.4,0.4,1
13,4502,0.0,0.0,0.0,1.0,0.0,0.0769230769230769,0.1538461538461538,0.2307692307692307,0.0769230769230769,0.0769230769230769,1
57,4503,13.0,22.0,11.0,4.0,0.0,4.385964912280702,4.035087719298246,4.385964912280702,2.631578947368421,2.631578947368421,3
52,4504,28.0,14.0,70.0,8.0,1.0,6.730769230769231,5.423076923076923,7.826923076923077,3.615384615384616,3.615384615384616,3
6,4518,0.0,1.0,1.0,0.0,0.0,2.0,3.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,0
38,4522,3.0,6.0,5.0,0.0,0.0,2.0789473684210527,2.026315789473684,2.236842105263158,1.3421052631578947,1.3421052631578947,1
27,4530,10.0,9.0,9.0,1.0,1.0,6.666666666666667,7.777777777777778,6.666666666666667,4.444444444444445,4.444444444444445,1
11,4531,1.0,2.0,2.0,2.0,0.0,3.8181818181818175,5.090909090909091,4.454545454545454,2.5454545454545454,2.5454545454545454,3
8,4533,1.0,5.0,0.0,0.0,0.0,4.5,6.0,6.0,3.0,3.0,0
3,4534,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11,4566,5.0,2.0,0.0,0.0,0.0,3.1818181818181817,1.9090909090909087,3.8181818181818175,1.9090909090909087,1.9090909090909087,0
10,4567,0.0,1.0,0.0,0.0,0.0,0.6,0.7,0.8,0.4,0.4,2
13,4586,1.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.1538461538461538,0.2307692307692307,0.1538461538461538,0.1538461538461538,3
5,4596,0.0,0.0,2.0,0.0,0.0,2.4,2.4,2.4,1.6,1.6,0
7,4597,3.0,0.0,0.0,0.0,0.0,2.2857142857142856,1.8571428571428568,2.571428571428572,1.4285714285714286,1.4285714285714286,2
17,4613,2.0,2.0,0.0,0.0,0.0,1.1764705882352942,1.2941176470588236,0.8235294117647058,0.8235294117647058,0.8235294117647058,2
16,4616,5.0,6.0,0.0,0.0,0.0,3.75,3.75,5.0,2.5,2.5,3
24,4652,21.0,20.0,11.0,15.0,0.0,14.75,14.75,19.666666666666668,9.833333333333334,9.833333333333334,2
24,4655,23.0,28.0,8.0,9.0,0.0,16.0,16.0,21.33333333333333,10.666666666666666,10.666666666666666,1
19,4656,10.0,13.0,6.0,8.0,0.0,10.421052631578949,10.421052631578949,13.894736842105264,6.947368421052632,6.947368421052632,1
10,4661,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8,4699,1.0,0.0,0.0,0.0,0.0,0.75,1125.0,1.0,0.5,0.5,1
2,4714,2.0,0.0,0.0,0.0,0.0,5.5,6.0,5.5,3.5,3.5,2
9,4722,1.0,2.0,0.0,0.0,0.0,2.0,2.6666666666666665,2.333333333333333,1.3333333333333333,1.3333333333333333,3
11,4724,1.0,0.0,1.0,0.0,0.0,0.5454545454545454,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3636363636363636,1
4,4731,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
8,4742,0.0,0.0,0.0,0.0,1.0,0.0,125.0,0.25,0.0,0.0,1
5,4747,0.0,0.0,1.0,0.0,0.0,1.0,0.6,1.0,0.6,0.6,0
21,4751,0.0,1.0,1.0,1.0,0.0,0.8571428571428571,1.1428571428571428,1.0952380952380951,0.5714285714285714,0.5714285714285714,1
3,4765,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,2
25,4766,3.0,2.0,3.0,1.0,0.0,0.28,0.28,0.84,0.28,0.28,2
4,4773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
